"Level","Date","cases_ma","cases_total_14","tests_ma","tests_total_14","cases_ma_percentdiff","cases_total_percentdiff","tests_ma_percentdiff","tests_total_percentdiff","Level_Type"
"Lipscomb",2020-12-25,1.5,21,NA,NA,Inf,Inf,NA,NA,"County"
"Lipscomb",2020-12-26,1.42857142857143,20,NA,NA,Inf,Inf,NA,NA,"County"
"Lipscomb",2020-12-27,1.42857142857143,20,NA,NA,Inf,Inf,NA,NA,"County"
"Lipscomb",2020-12-30,1.64285714285714,23,NA,NA,Inf,Inf,NA,NA,"County"
"Lipscomb",2020-12-31,1.71428571428571,24,NA,NA,Inf,Inf,NA,NA,"County"
"Live Oak",2020-09-30,0.428571428571429,6,8.07142857142857,113,0,0,0,0,"County"
"Live Oak",2020-10-07,0.428571428571429,6,6.35714285714286,89,0,0,-21.2389380530973,-21.2389380530973,"County"
"Live Oak",2020-10-14,0,0,8.71428571428571,122,-100,-100,7.96460176991149,7.96460176991149,"County"
"Live Oak",2020-10-21,0.5,7,10.7142857142857,150,16.6666666666667,16.6666666666667,32.7433628318584,32.7433628318584,"County"
"Live Oak",2020-10-28,0.642857142857143,9,12.3571428571429,173,50,50,53.0973451327434,53.0973451327434,"County"
"Live Oak",2020-11-04,0.857142857142857,12,12.8571428571429,180,100,100,59.2920353982301,59.2920353982301,"County"
"Live Oak",2020-11-11,1.28571428571429,18,11.7857142857143,165,200,200,46.0176991150443,46.0176991150443,"County"
"Live Oak",2020-11-18,1.28571428571429,18,17.7857142857143,249,200,200,120.353982300885,120.353982300885,"County"
"Live Oak",2020-11-25,2.14285714285714,30,18.4285714285714,258,400,400,128.318584070796,128.318584070796,"County"
"Live Oak",2020-12-02,3.78571428571429,53,17.2857142857143,242,783.333333333333,783.333333333333,114.159292035398,114.159292035398,"County"
"Live Oak",2020-12-09,6,84,31.5,441,1300,1300,290.265486725664,290.265486725664,"County"
"Live Oak",2020-12-14,7.78571428571429,109,NA,NA,1716.66666666667,1716.66666666667,NA,NA,"County"
"Live Oak",2020-12-15,8.14285714285714,114,NA,NA,1800,1800,NA,NA,"County"
"Live Oak",2020-12-16,8.14285714285714,114,40.2857142857143,564,1800,1800,399.115044247788,399.115044247788,"County"
"Live Oak",2020-12-17,7.92857142857143,111,NA,NA,1750,1750,NA,NA,"County"
"Live Oak",2020-12-18,4.71428571428571,66,NA,NA,1000,1000,NA,NA,"County"
"Live Oak",2020-12-19,4.64285714285714,65,NA,NA,983.333333333334,983.333333333333,NA,NA,"County"
"Live Oak",2020-12-20,4.64285714285714,65,NA,NA,983.333333333334,983.333333333333,NA,NA,"County"
"Live Oak",2020-12-23,6.78571428571429,95,41.2142857142857,577,1483.33333333333,1483.33333333333,410.619469026549,410.619469026549,"County"
"Live Oak",2020-12-24,6.14285714285714,86,NA,NA,1333.33333333333,1333.33333333333,NA,NA,"County"
"Live Oak",2020-12-25,4.85714285714286,68,NA,NA,1033.33333333333,1033.33333333333,NA,NA,"County"
"Live Oak",2020-12-26,4.64285714285714,65,NA,NA,983.333333333334,983.333333333333,NA,NA,"County"
"Live Oak",2020-12-27,4.64285714285714,65,NA,NA,983.333333333334,983.333333333333,NA,NA,"County"
"Live Oak",2020-12-30,5,70,42.7857142857143,599,1066.66666666667,1066.66666666667,430.088495575221,430.088495575221,"County"
"Live Oak",2020-12-31,5.14285714285714,72,NA,NA,1100,1100,NA,NA,"County"
"Llano",2020-09-30,1.21428571428571,17,52.7142857142857,738,0,0,0,0,"County"
"Llano",2020-10-07,1.5,21,53.0714285714286,743,23.5294117647059,23.5294117647059,0.677506775067749,0.677506775067749,"County"
"Llano",2020-10-14,1.71428571428571,24,63.3571428571429,887,41.1764705882353,41.1764705882353,20.189701897019,20.189701897019,"County"
"Llano",2020-10-21,1.64285714285714,23,67,938,35.2941176470588,35.2941176470588,27.10027100271,27.10027100271,"County"
"Llano",2020-10-28,1.78571428571429,25,75,1050,47.0588235294118,47.0588235294118,42.2764227642276,42.2764227642276,"County"
"Llano",2020-11-04,2.78571428571429,39,73.5714285714286,1030,129.411764705882,129.411764705882,39.5663956639566,39.5663956639566,"County"
"Llano",2020-11-11,3.64285714285714,51,58,812,200,200,10.0271002710027,10.0271002710027,"County"
"Llano",2020-11-18,3.35714285714286,47,64.1428571428571,898,176.470588235294,176.470588235294,21.680216802168,21.680216802168,"County"
"Llano",2020-11-25,3.85714285714286,54,79.5,1113,217.647058823529,217.647058823529,50.8130081300813,50.8130081300813,"County"
"Llano",2020-12-02,4.42857142857143,62,80.3571428571429,1125,264.705882352941,264.705882352941,52.4390243902439,52.4390243902439,"County"
"Llano",2020-12-09,4.92857142857143,69,80.1428571428571,1122,305.882352941177,305.882352941176,52.0325203252032,52.0325203252032,"County"
"Llano",2020-12-14,4.35714285714286,61,NA,NA,258.823529411765,258.823529411765,NA,NA,"County"
"Llano",2020-12-15,4.64285714285714,65,NA,NA,282.352941176471,282.352941176471,NA,NA,"County"
"Llano",2020-12-16,4.71428571428571,66,87.4285714285714,1224,288.235294117647,288.235294117647,65.8536585365854,65.8536585365854,"County"
"Llano",2020-12-17,4.21428571428571,59,NA,NA,247.058823529412,247.058823529412,NA,NA,"County"
"Llano",2020-12-18,4.14285714285714,58,NA,NA,241.176470588235,241.176470588235,NA,NA,"County"
"Llano",2020-12-19,4.64285714285714,65,NA,NA,282.352941176471,282.352941176471,NA,NA,"County"
"Llano",2020-12-20,4.64285714285714,65,NA,NA,282.352941176471,282.352941176471,NA,NA,"County"
"Llano",2020-12-23,5.21428571428571,73,86.7857142857143,1215,329.411764705882,329.411764705882,64.6341463414634,64.6341463414634,"County"
"Llano",2020-12-24,5.35714285714286,75,NA,NA,341.176470588235,341.176470588235,NA,NA,"County"
"Llano",2020-12-25,5.35714285714286,75,NA,NA,341.176470588235,341.176470588235,NA,NA,"County"
"Llano",2020-12-26,5.28571428571429,74,NA,NA,335.294117647059,335.294117647059,NA,NA,"County"
"Llano",2020-12-27,5.42857142857143,76,NA,NA,347.058823529412,347.058823529412,NA,NA,"County"
"Llano",2020-12-30,5.28571428571429,74,76.2142857142857,1067,335.294117647059,335.294117647059,44.579945799458,44.579945799458,"County"
"Llano",2020-12-31,5.64285714285714,79,NA,NA,364.705882352941,364.705882352941,NA,NA,"County"
"Loving",2020-09-30,0,0,NA,NA,NA,NA,NA,NA,"County"
"Loving",2020-10-07,0,0,NA,NA,NA,NA,NA,NA,"County"
"Loving",2020-10-14,0,0,NA,NA,NA,NA,NA,NA,"County"
"Loving",2020-10-21,0,0,NA,NA,NA,NA,NA,NA,"County"
"Loving",2020-10-28,0,0,NA,NA,NA,NA,NA,NA,"County"
"Loving",2020-11-04,0,0,NA,NA,NA,NA,NA,NA,"County"
"Loving",2020-11-11,0,0,NA,NA,NA,NA,NA,NA,"County"
"Loving",2020-11-18,0,0,NA,NA,NA,NA,NA,NA,"County"
"Loving",2020-11-25,0,0,NA,NA,NA,NA,NA,NA,"County"
"Loving",2020-12-02,0,0,NA,NA,NA,NA,NA,NA,"County"
"Loving",2020-12-09,0,0,NA,NA,NA,NA,NA,NA,"County"
"Loving",2020-12-14,0,0,NA,NA,NA,NA,NA,NA,"County"
"Loving",2020-12-15,0,0,NA,NA,NA,NA,NA,NA,"County"
"Loving",2020-12-16,0,0,NA,NA,NA,NA,NA,NA,"County"
"Loving",2020-12-17,0,0,NA,NA,NA,NA,NA,NA,"County"
"Loving",2020-12-18,0,0,NA,NA,NA,NA,NA,NA,"County"
"Loving",2020-12-19,0,0,NA,NA,NA,NA,NA,NA,"County"
"Loving",2020-12-20,0,0,NA,NA,NA,NA,NA,NA,"County"
"Loving",2020-12-23,0,0,NA,NA,NA,NA,NA,NA,"County"
"Loving",2020-12-24,0,0,NA,NA,NA,NA,NA,NA,"County"
"Loving",2020-12-25,0,0,NA,NA,NA,NA,NA,NA,"County"
"Loving",2020-12-26,0,0,NA,NA,NA,NA,NA,NA,"County"
"Loving",2020-12-27,0,0,NA,NA,NA,NA,NA,NA,"County"
"Loving",2020-12-30,0,0,NA,NA,NA,NA,NA,NA,"County"
"Loving",2020-12-31,0,0,NA,NA,NA,NA,NA,NA,"County"
"Lubbock",2020-09-30,151.714285714286,2124,549.714285714286,7696,0,0,0,0,"County"
"Lubbock",2020-10-07,161.285714285714,2258,459.5,6433,6.30885122410545,6.30885122410547,-16.4111226611227,-16.4111226611227,"County"
"Lubbock",2020-10-14,173.214285714286,2425,777.142857142857,10880,14.1713747645951,14.1713747645951,41.3721413721414,41.3721413721414,"County"
"Lubbock",2020-10-21,227.928571428571,3191,801.785714285714,11225,50.2354048964218,50.2354048964218,45.8549896049896,45.8549896049896,"County"
"Lubbock",2020-10-28,259.857142857143,3638,870.857142857143,12192,71.2806026365348,71.2806026365348,58.4199584199584,58.4199584199584,"County"
"Lubbock",2020-11-04,332.714285714286,4658,1030.64285714286,14429,119.303201506591,119.303201506591,87.4870062370063,87.4870062370062,"County"
"Lubbock",2020-11-11,389.857142857143,5458,958.071428571429,13413,156.967984934087,156.967984934087,74.285343035343,74.285343035343,"County"
"Lubbock",2020-11-18,421.785714285714,5905,1137.57142857143,15926,178.0131826742,178.0131826742,106.938669438669,106.938669438669,"County"
"Lubbock",2020-11-25,470.071428571429,6581,1454.57142857143,20364,209.839924670433,209.839924670433,164.60498960499,164.60498960499,"County"
"Lubbock",2020-12-02,453.714285714286,6352,1205.85714285714,16882,199.058380414313,199.058380414313,119.360706860707,119.360706860707,"County"
"Lubbock",2020-12-09,358.857142857143,5024,961.785714285714,13465,136.53483992467,136.53483992467,74.9610187110187,74.9610187110187,"County"
"Lubbock",2020-12-14,312.5,4375,NA,NA,105.979284369115,105.979284369115,NA,NA,"County"
"Lubbock",2020-12-15,321.928571428571,4507,NA,NA,112.193973634652,112.193973634652,NA,NA,"County"
"Lubbock",2020-12-16,320.214285714286,4483,869.785714285714,12177,111.064030131827,111.064030131827,58.225051975052,58.225051975052,"County"
"Lubbock",2020-12-17,322.5,4515,NA,NA,112.570621468927,112.570621468927,NA,NA,"County"
"Lubbock",2020-12-18,314.928571428571,4409,NA,NA,107.580037664783,107.580037664783,NA,NA,"County"
"Lubbock",2020-12-19,319.071428571429,4467,NA,NA,110.310734463277,110.310734463277,NA,NA,"County"
"Lubbock",2020-12-20,317.5,4445,NA,NA,109.274952919021,109.274952919021,NA,NA,"County"
"Lubbock",2020-12-23,340.857142857143,4772,671.928571428571,9407,124.670433145009,124.670433145009,22.2323284823285,22.2323284823285,"County"
"Lubbock",2020-12-24,344.714285714286,4826,NA,NA,127.212806026365,127.212806026365,NA,NA,"County"
"Lubbock",2020-12-25,340.642857142857,4769,NA,NA,124.529190207156,124.529190207156,NA,NA,"County"
"Lubbock",2020-12-26,319.714285714286,4476,NA,NA,110.734463276836,110.734463276836,NA,NA,"County"
"Lubbock",2020-12-27,333.428571428571,4668,NA,NA,119.774011299435,119.774011299435,NA,NA,"County"
"Lubbock",2020-12-30,291.071428571429,4075,554.214285714286,7759,91.8549905838041,91.8549905838042,0.818607068607058,0.818607068607058,"County"
"Lubbock",2020-12-31,292.285714285714,4092,NA,NA,92.6553672316384,92.6553672316384,NA,NA,"County"
"Lynn",2020-09-30,0.642857142857143,9,7.21428571428571,101,0,0,0,0,"County"
"Lynn",2020-10-07,1.42857142857143,20,6.5,91,122.222222222222,122.222222222222,-9.9009900990099,-9.9009900990099,"County"
"Lynn",2020-10-14,1.57142857142857,22,9.57142857142857,134,144.444444444444,144.444444444444,32.6732673267327,32.6732673267327,"County"
"Lynn",2020-10-21,3.35714285714286,47,11.8571428571429,166,422.222222222222,422.222222222222,64.3564356435644,64.3564356435644,"County"
"Lynn",2020-10-28,3.64285714285714,51,13.2142857142857,185,466.666666666667,466.666666666667,83.1683168316832,83.1683168316832,"County"
"Lynn",2020-11-04,3.78571428571429,53,9.07142857142857,127,488.888888888889,488.888888888889,25.7425742574257,25.7425742574257,"County"
"Lynn",2020-11-11,6,84,10.9285714285714,153,833.333333333333,833.333333333333,51.4851485148515,51.4851485148515,"County"
"Lynn",2020-11-18,5.64285714285714,79,10.4285714285714,146,777.777777777778,777.777777777778,44.5544554455445,44.5544554455445,"County"
"Lynn",2020-11-25,6.35714285714286,89,12.7857142857143,179,888.888888888889,888.888888888889,77.2277227722772,77.2277227722772,"County"
"Lynn",2020-12-02,7.35714285714286,103,12.1428571428571,170,1044.44444444444,1044.44444444444,68.3168316831683,68.3168316831683,"County"
"Lynn",2020-12-09,5.5,77,12,168,755.555555555556,755.555555555556,66.3366336633663,66.3366336633663,"County"
"Lynn",2020-12-14,6,84,NA,NA,833.333333333333,833.333333333333,NA,NA,"County"
