"County","Date","Active_Cases_Cumulative","Active_Cases_Cumulative_NA","Active_Cases_Daily"
"Hartley",2020-10-22,30,30,0
"Hartley",2020-10-23,30,30,0
"Hartley",2020-10-24,16,16,-14
"Hartley",2020-10-25,22,22,6
"Hartley",2020-10-26,22,22,0
"Hartley",2020-10-27,22,22,0
"Hartley",2020-10-28,21,21,-1
"Hartley",2020-10-29,19,19,-2
"Hartley",2020-10-30,19,19,0
"Hartley",2020-10-31,23,23,4
"Hartley",2020-11-01,22,22,-1
"Hartley",2020-11-02,22,22,0
"Hartley",2020-11-03,31,31,9
"Hartley",2020-11-04,27,27,-4
"Hartley",2020-11-05,29,29,2
"Hartley",2020-11-06,28,28,-1
"Hartley",2020-11-07,32,32,4
"Hartley",2020-11-08,30,30,-2
"Hartley",2020-11-09,30,30,0
"Hartley",2020-11-10,30,30,0
"Hartley",2020-11-11,28,28,-2
"Hartley",2020-11-12,27,27,-1
"Hartley",2020-11-13,29,29,2
"Hartley",2020-11-14,29,29,0
"Hartley",2020-11-15,24,24,-5
"Hartley",2020-11-16,23,23,-1
"Hartley",2020-11-17,24,24,1
"Hartley",2020-11-18,17,17,-7
"Hartley",2020-11-19,16,16,-1
"Hartley",2020-11-20,14,14,-2
"Hartley",2020-11-21,18,18,4
"Hartley",2020-11-22,14,14,-4
"Hartley",2020-11-23,14,14,0
"Hartley",2020-11-24,16,16,2
"Hartley",2020-11-25,16,16,0
"Hartley",2020-11-26,17,17,1
"Hartley",2020-11-27,17,17,0
"Hartley",2020-11-28,16,16,-1
"Hartley",2020-11-29,16,16,0
"Hartley",2020-11-30,16,16,0
"Hartley",2020-12-01,16,16,0
"Hartley",2020-12-02,15,15,-1
"Hartley",2020-12-03,14,14,-1
"Hartley",2020-12-04,56,56,42
"Hartley",2020-12-05,66,66,10
"Hartley",2020-12-06,61,61,-5
"Hartley",2020-12-07,61,61,0
"Hartley",2020-12-08,62,62,1
"Hartley",2020-12-09,60,60,-2
"Hartley",2020-12-10,58,58,-2
"Haskell",2020-04-07,0,0,0
"Haskell",2020-04-08,0,0,0
"Haskell",2020-04-09,0,0,0
"Haskell",2020-04-10,0,0,0
"Haskell",2020-04-11,0,0,0
"Haskell",2020-04-12,0,0,0
"Haskell",2020-04-13,0,0,0
"Haskell",2020-04-14,0,0,0
"Haskell",2020-04-15,0,0,0
"Haskell",2020-04-16,0,0,0
"Haskell",2020-04-17,0,0,0
"Haskell",2020-04-18,0,0,0
"Haskell",2020-04-19,0,0,0
"Haskell",2020-04-20,0,0,0
"Haskell",2020-04-21,0,0,0
"Haskell",2020-04-22,0,0,0
"Haskell",2020-04-23,0,0,0
"Haskell",2020-04-24,0,0,0
"Haskell",2020-04-25,0,0,0
"Haskell",2020-04-26,0,0,0
"Haskell",2020-04-27,0,0,0
"Haskell",2020-04-28,0,0,0
"Haskell",2020-04-29,0,0,0
"Haskell",2020-04-30,0,0,0
"Haskell",2020-05-01,0,0,0
"Haskell",2020-05-02,0,0,0
"Haskell",2020-05-03,0,0,0
"Haskell",2020-05-04,0,0,0
"Haskell",2020-05-05,0,0,0
"Haskell",2020-05-06,0,0,0
"Haskell",2020-05-07,0,0,0
"Haskell",2020-05-08,0,0,0
"Haskell",2020-05-09,0,0,0
"Haskell",2020-05-10,0,0,0
"Haskell",2020-05-11,0,0,0
"Haskell",2020-05-12,0,0,0
"Haskell",2020-05-13,0,0,0
"Haskell",2020-05-14,0,0,0
"Haskell",2020-05-15,1,1,1
"Haskell",2020-05-16,1,1,0
"Haskell",2020-05-17,1,1,0
"Haskell",2020-05-18,1,1,0
"Haskell",2020-05-19,2,2,1
"Haskell",2020-05-20,2,2,0
"Haskell",2020-05-21,2,2,0
"Haskell",2020-05-22,2,2,0
"Haskell",2020-05-23,2,2,0
"Haskell",2020-05-24,2,2,0
"Haskell",2020-05-25,2,2,0
"Haskell",2020-05-26,2,2,0
"Haskell",2020-05-27,2,2,0
"Haskell",2020-05-28,2,2,0
"Haskell",2020-05-29,2,2,0
"Haskell",2020-05-30,2,2,0
"Haskell",2020-05-31,2,2,0
"Haskell",2020-06-01,2,2,0
"Haskell",2020-06-02,1,1,-1
"Haskell",2020-06-03,1,1,0
"Haskell",2020-06-04,1,1,0
"Haskell",2020-06-05,1,1,0
"Haskell",2020-06-06,1,1,0
"Haskell",2020-06-07,1,1,0
"Haskell",2020-06-08,1,1,0
"Haskell",2020-06-09,1,1,0
"Haskell",2020-06-10,1,1,0
"Haskell",2020-06-11,1,1,0
"Haskell",2020-06-12,2,2,1
"Haskell",2020-06-13,2,2,0
"Haskell",2020-06-14,2,2,0
"Haskell",2020-06-15,2,2,0
"Haskell",2020-06-16,1,1,-1
"Haskell",2020-06-17,1,1,0
"Haskell",2020-06-18,1,1,0
"Haskell",2020-06-19,1,1,0
"Haskell",2020-06-20,1,1,0
"Haskell",2020-06-21,1,1,0
"Haskell",2020-06-22,1,1,0
"Haskell",2020-06-23,1,1,0
"Haskell",2020-06-24,1,1,0
"Haskell",2020-06-25,1,1,0
"Haskell",2020-06-26,0,0,-1
"Haskell",2020-06-27,0,0,0
"Haskell",2020-06-28,0,0,0
"Haskell",2020-06-29,0,0,0
"Haskell",2020-06-30,1,1,1
"Haskell",2020-07-01,1,1,0
"Haskell",2020-07-02,1,1,0
"Haskell",2020-07-03,1,1,0
"Haskell",2020-07-04,1,1,0
"Haskell",2020-07-05,1,1,0
"Haskell",2020-07-06,1,1,0
"Haskell",2020-07-07,2,2,1
"Haskell",2020-07-08,2,2,0
"Haskell",2020-07-09,3,3,1
"Haskell",2020-07-10,1,1,-2
"Haskell",2020-07-11,1,1,0
"Haskell",2020-07-12,1,1,0
"Haskell",2020-07-13,0,0,-1
"Haskell",2020-07-14,2,2,2
"Haskell",2020-07-15,10,10,8
"Haskell",2020-07-16,11,11,1
"Haskell",2020-07-17,24,24,13
"Haskell",2020-07-18,16,16,-8
"Haskell",2020-07-19,16,16,0
"Haskell",2020-07-20,16,16,0
"Haskell",2020-07-21,17,17,1
"Haskell",2020-07-22,16,16,-1
"Haskell",2020-07-23,14,14,-2
"Haskell",2020-07-24,16,16,2
"Haskell",2020-07-25,18,18,2
"Haskell",2020-07-26,18,18,0
"Haskell",2020-07-27,1,1,-17
"Haskell",2020-07-28,1,1,0
"Haskell",2020-07-29,0,0,-1
"Haskell",2020-07-30,0,0,0
"Haskell",2020-07-31,0,0,0
"Haskell",2020-08-01,0,0,0
"Haskell",2020-08-02,0,0,0
"Haskell",2020-08-03,0,0,0
"Haskell",2020-08-04,0,0,0
"Haskell",2020-08-05,3,3,3
"Haskell",2020-08-06,2,2,-1
"Haskell",2020-08-07,1,1,-1
"Haskell",2020-08-08,1,1,0
"Haskell",2020-08-09,1,1,0
"Haskell",2020-08-10,1,1,0
"Haskell",2020-08-11,2,2,1
"Haskell",2020-08-12,1,1,-1
"Haskell",2020-08-13,2,2,1
"Haskell",2020-08-14,3,3,1
"Haskell",2020-08-15,3,3,0
"Haskell",2020-08-16,3,3,0
"Haskell",2020-08-17,3,3,0
"Haskell",2020-08-18,3,3,0
"Haskell",2020-08-19,3,3,0
"Haskell",2020-08-20,3,3,0
"Haskell",2020-08-21,3,3,0
"Haskell",2020-08-22,3,3,0
"Haskell",2020-08-23,3,3,0
"Haskell",2020-08-24,3,3,0
"Haskell",2020-08-25,2,2,-1
"Haskell",2020-08-26,2,2,0
"Haskell",2020-08-27,2,2,0
"Haskell",2020-08-28,1,1,-1
"Haskell",2020-08-29,1,1,0
"Haskell",2020-08-30,1,1,0
"Haskell",2020-08-31,1,1,0
"Haskell",2020-09-01,2,2,1
"Haskell",2020-09-02,2,2,0
"Haskell",2020-09-03,1,1,-1
"Haskell",2020-09-04,0,0,-1
"Haskell",2020-09-05,0,0,0
"Haskell",2020-09-06,0,0,0
"Haskell",2020-09-07,0,0,0
"Haskell",2020-09-08,0,0,0
"Haskell",2020-09-09,1,1,1
"Haskell",2020-09-10,2,2,1
"Haskell",2020-09-11,2,2,0
"Haskell",2020-09-12,2,2,0
"Haskell",2020-09-13,2,2,0
"Haskell",2020-09-14,2,2,0
"Haskell",2020-09-15,0,0,-2
"Haskell",2020-09-16,0,0,0
"Haskell",2020-09-17,2,2,2
"Haskell",2020-09-18,2,2,0
"Haskell",2020-09-19,2,2,0
"Haskell",2020-09-20,2,2,0
"Haskell",2020-09-21,2,2,0
"Haskell",2020-09-22,0,0,-2
"Haskell",2020-09-23,0,0,0
"Haskell",2020-09-24,0,0,0
"Haskell",2020-09-25,0,0,0
"Haskell",2020-09-26,2,2,2
"Haskell",2020-09-27,2,2,0
"Haskell",2020-09-28,2,2,0
"Haskell",2020-09-29,6,6,4
"Haskell",2020-09-30,6,6,0
"Haskell",2020-10-01,6,6,0
"Haskell",2020-10-02,7,7,1
"Haskell",2020-10-03,6,6,-1
"Haskell",2020-10-04,6,6,0
"Haskell",2020-10-05,6,6,0
"Haskell",2020-10-06,3,3,-3
"Haskell",2020-10-07,2,2,-1
"Haskell",2020-10-08,2,2,0
"Haskell",2020-10-09,1,1,-1
"Haskell",2020-10-10,0,0,-1
"Haskell",2020-10-11,0,0,0
"Haskell",2020-10-12,0,0,0
"Haskell",2020-10-13,1,1,1
"Haskell",2020-10-14,1,1,0
"Haskell",2020-10-15,2,2,1
"Haskell",2020-10-16,2,2,0
"Haskell",2020-10-17,2,2,0
"Haskell",2020-10-18,2,2,0
"Haskell",2020-10-19,2,2,0
"Haskell",2020-10-20,2,2,0
"Haskell",2020-10-21,0,0,-2
"Haskell",2020-10-22,0,0,0
"Haskell",2020-10-23,2,2,2
"Haskell",2020-10-24,2,2,0
"Haskell",2020-10-25,2,2,0
"Haskell",2020-10-26,2,2,0
"Haskell",2020-10-27,5,5,3
"Haskell",2020-10-28,5,5,0
"Haskell",2020-10-29,7,7,2
"Haskell",2020-10-30,7,7,0
"Haskell",2020-10-31,7,7,0
"Haskell",2020-11-01,7,7,0
"Haskell",2020-11-02,7,7,0
"Haskell",2020-11-03,3,3,-4
"Haskell",2020-11-04,1,1,-2
"Haskell",2020-11-05,2,2,1
"Haskell",2020-11-06,2,2,0
"Haskell",2020-11-07,2,2,0
"Haskell",2020-11-08,2,2,0
"Haskell",2020-11-09,2,2,0
"Haskell",2020-11-10,1,1,-1
"Haskell",2020-11-11,1,1,0
"Haskell",2020-11-12,1,1,0
"Haskell",2020-11-13,3,3,2
"Haskell",2020-11-14,1,1,-2
"Haskell",2020-11-15,1,1,0
"Haskell",2020-11-16,1,1,0
"Haskell",2020-11-17,2,2,1
"Haskell",2020-11-18,1,1,-1
"Haskell",2020-11-19,1,1,0
"Haskell",2020-11-20,2,2,1
"Haskell",2020-11-21,3,3,1
"Haskell",2020-11-22,3,3,0
"Haskell",2020-11-23,3,3,0
"Haskell",2020-11-24,3,3,0
"Haskell",2020-11-25,3,3,0
"Haskell",2020-11-26,3,3,0
"Haskell",2020-11-27,3,3,0
"Haskell",2020-11-28,3,3,0
"Haskell",2020-11-29,3,3,0
"Haskell",2020-11-30,3,3,0
"Haskell",2020-12-01,3,3,0
"Haskell",2020-12-02,0,0,-3
"Haskell",2020-12-03,3,3,3
"Haskell",2020-12-04,4,4,1
"Haskell",2020-12-05,5,5,1
"Haskell",2020-12-06,5,5,0
"Haskell",2020-12-07,5,5,0
"Haskell",2020-12-08,6,6,1
"Haskell",2020-12-09,3,3,-3
"Haskell",2020-12-10,2,2,-1
"Hays",2020-04-07,53,53,53
"Hays",2020-04-08,55,55,2
"Hays",2020-04-09,70,70,15
"Hays",2020-04-10,69,69,-1
"Hays",2020-04-11,72,72,3
"Hays",2020-04-12,72,72,0
"Hays",2020-04-13,69,69,-3
"Hays",2020-04-14,63,63,-6
"Hays",2020-04-15,63,63,0
"Hays",2020-04-16,74,74,11
"Hays",2020-04-17,72,72,-2
"Hays",2020-04-18,70,70,-2
"Hays",2020-04-19,68,68,-2
"Hays",2020-04-20,65,65,-3
"Hays",2020-04-21,61,61,-4
"Hays",2020-04-22,90,90,29
"Hays",2020-04-23,81,81,-9
"Hays",2020-04-24,68,68,-13
"Hays",2020-04-25,76,76,8
"Hays",2020-04-26,76,76,0
"Hays",2020-04-27,70,70,-6
"Hays",2020-04-28,76,76,6
"Hays",2020-04-29,69,69,-7
"Hays",2020-04-30,68,68,-1
"Hays",2020-05-01,67,67,-1
"Hays",2020-05-02,69,69,2
"Hays",2020-05-03,66,66,-3
"Hays",2020-05-04,57,57,-9
"Hays",2020-05-05,65,65,8
"Hays",2020-05-06,65,65,0
"Hays",2020-05-07,58,58,-7
"Hays",2020-05-08,77,77,19
"Hays",2020-05-09,58,58,-19
"Hays",2020-05-10,84,84,26
"Hays",2020-05-11,84,84,0
"Hays",2020-05-12,59,59,-25
"Hays",2020-05-13,67,67,8
"Hays",2020-05-14,70,70,3
"Hays",2020-05-15,72,72,2
"Hays",2020-05-16,72,72,0
"Hays",2020-05-17,72,72,0
"Hays",2020-05-18,64,64,-8
"Hays",2020-05-19,62,62,-2
"Hays",2020-05-20,80,80,18
"Hays",2020-05-21,89,89,9
"Hays",2020-05-22,98,98,9
"Hays",2020-05-23,105,105,7
"Hays",2020-05-24,109,109,4
"Hays",2020-05-25,109,109,0
"Hays",2020-05-26,106,106,-3
"Hays",2020-05-27,115,115,9
"Hays",2020-05-28,129,129,14
"Hays",2020-05-29,130,130,1
"Hays",2020-05-30,144,144,14
"Hays",2020-05-31,144,144,0
"Hays",2020-06-01,129,129,-15
"Hays",2020-06-02,144,144,15
"Hays",2020-06-03,154,154,10
"Hays",2020-06-04,168,168,14
"Hays",2020-06-05,168,168,0
"Hays",2020-06-06,168,168,0
"Hays",2020-06-07,168,168,0
"Hays",2020-06-08,147,147,-21
"Hays",2020-06-09,186,186,39
"Hays",2020-06-10,203,203,17
"Hays",2020-06-11,224,224,21
"Hays",2020-06-12,303,303,79
"Hays",2020-06-13,402,402,99
"Hays",2020-06-14,402,402,0
"Hays",2020-06-15,401,401,-1
"Hays",2020-06-16,611,611,210
"Hays",2020-06-17,758,758,147
"Hays",2020-06-18,895,895,137
"Hays",2020-06-19,1054,1054,159
"Hays",2020-06-20,1157,1157,103
"Hays",2020-06-21,1214,1214,57
"Hays",2020-06-22,1317,1317,103
"Hays",2020-06-23,1469,1469,152
"Hays",2020-06-24,1593,1593,124
"Hays",2020-06-25,1772,1772,179
"Hays",2020-06-26,1852,1852,80
"Hays",2020-06-27,1992,1992,140
"Hays",2020-06-28,2045,2045,53
"Hays",2020-06-29,2158,2158,113
"Hays",2020-06-30,2183,2183,25
"Hays",2020-07-01,2329,2329,146
"Hays",2020-07-02,2423,2423,94
"Hays",2020-07-03,2549,2549,126
"Hays",2020-07-04,2566,2566,17
"Hays",2020-07-05,2587,2587,21
"Hays",2020-07-06,2553,2553,-34
"Hays",2020-07-07,2602,2602,49
"Hays",2020-07-08,2637,2637,35
"Hays",2020-07-09,2711,2711,74
"Hays",2020-07-10,2743,2743,32
"Hays",2020-07-11,2835,2835,92
"Hays",2020-07-12,2868,2868,33
"Hays",2020-07-13,2851,2851,-17
"Hays",2020-07-14,2888,2888,37
"Hays",2020-07-15,2905,2905,17
"Hays",2020-07-16,2954,2954,49
"Hays",2020-07-17,2972,2972,18
"Hays",2020-07-18,3018,3018,46
"Hays",2020-07-19,3018,3018,0
"Hays",2020-07-20,2966,2966,-52
"Hays",2020-07-21,3023,3023,57
"Hays",2020-07-22,2984,2984,-39
"Hays",2020-07-23,2946,2946,-38
"Hays",2020-07-24,2937,2937,-9
"Hays",2020-07-25,2977,2977,40
"Hays",2020-07-26,2973,2973,-4
"Hays",2020-07-27,2927,2927,-46
"Hays",2020-07-28,2924,2924,-3
"Hays",2020-07-29,2901,2901,-23
"Hays",2020-07-30,2874,2874,-27
"Hays",2020-07-31,2893,2893,19
"Hays",2020-08-01,2892,2892,-1
"Hays",2020-08-02,2892,2892,0
"Hays",2020-08-03,2284,2284,-608
"Hays",2020-08-04,2284,2284,0
"Hays",2020-08-05,2808,2808,524
"Hays",2020-08-06,2806,2806,-2
"Hays",2020-08-07,2777,2777,-29
"Hays",2020-08-08,2800,2800,23
"Hays",2020-08-09,2799,2799,-1
"Hays",2020-08-10,2745,2745,-54
"Hays",2020-08-11,2714,2714,-31
"Hays",2020-08-12,2678,2678,-36
"Hays",2020-08-13,2647,2647,-31
"Hays",2020-08-14,2637,2637,-10
"Hays",2020-08-15,2644,2644,7
"Hays",2020-08-16,2644,2644,0
"Hays",2020-08-17,2602,2602,-42
"Hays",2020-08-18,2516,2516,-86
"Hays",2020-08-19,2497,2497,-19
"Hays",2020-08-20,2430,2430,-67
"Hays",2020-08-21,2402,2402,-28
"Hays",2020-08-22,2418,2418,16
"Hays",2020-08-23,2418,2418,0
"Hays",2020-08-24,2368,2368,-50
"Hays",2020-08-25,2374,2374,6
"Hays",2020-08-26,2358,2358,-16
"Hays",2020-08-27,2351,2351,-7
"Hays",2020-08-28,2317,2317,-34
"Hays",2020-08-29,2338,2338,21
"Hays",2020-08-30,2338,2338,0
"Hays",2020-08-31,2285,2285,-53
"Hays",2020-09-01,2202,2202,-83
"Hays",2020-09-02,2096,2096,-106
"Hays",2020-09-03,1999,1999,-97
"Hays",2020-09-04,1954,1954,-45
"Hays",2020-09-05,1979,1979,25
"Hays",2020-09-06,1979,1979,0
"Hays",2020-09-07,1979,1979,0
"Hays",2020-09-08,1979,1979,0
"Hays",2020-09-09,1980,1980,1
"Hays",2020-09-10,1945,1945,-35
"Hays",2020-09-11,1945,1945,0
"Hays",2020-09-12,1907,1907,-38
"Hays",2020-09-13,1905,1905,-2
"Hays",2020-09-14,1905,1905,0
"Hays",2020-09-15,1922,1922,17
"Hays",2020-09-16,1837,1837,-85
"Hays",2020-09-17,1811,1811,-26
"Hays",2020-09-18,1781,1781,-30
"Hays",2020-09-19,1736,1736,-45
"Hays",2020-09-20,1736,1736,0
"Hays",2020-09-21,1736,1736,0
"Hays",2020-09-22,1726,1726,-10
"Hays",2020-09-23,1686,1686,-40
"Hays",2020-09-24,1627,1627,-59
"Hays",2020-09-25,1570,1570,-57
"Hays",2020-09-26,1548,1548,-22
"Hays",2020-09-27,1548,1548,0
"Hays",2020-09-28,1548,1548,0
"Hays",2020-09-29,1520,1520,-28
"Hays",2020-09-30,1446,1446,-74
"Hays",2020-10-01,1360,1360,-86
"Hays",2020-10-02,1288,1288,-72
"Hays",2020-10-03,1266,1266,-22
"Hays",2020-10-04,1266,1266,0
"Hays",2020-10-05,1266,1266,0
"Hays",2020-10-06,1159,1159,-107
"Hays",2020-10-07,1125,1125,-34
"Hays",2020-10-08,1058,1058,-67
"Hays",2020-10-09,990,990,-68
"Hays",2020-10-10,949,949,-41
