NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,PFIZER_AVAILABLE,MODERNA_AVAILABLE,PFIZER_AVAILABLE2,MODERNA_AVAILABLE2,JJ_AVAILABLE,VACCINES_AVAILABLE,VACCINES_AVAILABLE2,PublicPhone,WEBSITE
Kroger Pharmacy 824,Pharmacy,,1820 N Loy Lake Rd,Sherman,Grayson,1820 N Loy Lake Rd,75090,04/20/2021      ,08:05:00        ,0,0,0,0,75,75,0,(903) 868-1565,http://www.kroger.com/stores/details/035/00824?cid=loc_03500824PP_gmb
Kroger Pharmacy 589,Pharmacy,,4650 W University Dr,Prosper,Collin,4650 W University Dr,75078,04/20/2021      ,08:05:00        ,24,0,0,0,70,94,0,(972) 346-5244,http://www.kroger.com/stores/details/035/00589?cid=loc_03500589PP_gmb
Kroger Pharmacy 588,Pharmacy,,9140 Forest Ln,Dallas,Dallas,9140 Forest Ln,75243,04/20/2021      ,08:05:00        ,0,0,48,0,190,190,48,(214) 221-0978,http://www.kroger.com/stores/details/035/00588?cid=loc_03500588PP_gmb
KROGER PHARMACY 581,Federal Allocation,,,Plano,,2925 Custer Rd ,75075,04/20/2021      ,08:05:00        ,108,0,0,0,200,308,0,,
Kroger Pharmacy 580,Pharmacy,,2671 Little Elm Pkwy,Little Elm,Denton,2671 Little Elm Pkwy,75068,04/20/2021      ,08:05:00        ,810,0,0,0,200,1010,0,(469) 888-5519,http://www.kroger.com/stores/details/035/00580?cid=loc_03500580PP_gmb
Kroger Pharmacy 573,Pharmacy,,1250 N Preston Road,Prosper,Collin,1250 N Preston Road,75078,04/20/2021      ,08:05:00        ,0,0,0,0,200,200,0,(972) 346-5210,http://www.kroger.com/stores/details/035/00573?cid=loc_03500573PP_gmb
KROGER PHARMACY 568,Federal Allocation,,,Allen,,1320 W MCDERMOTT DR,75013,04/20/2021      ,08:05:00        ,78,0,0,0,100,178,0,,
Kroger Pharmacy 567,Pharmacy,,2901 Lake Forest Dr,Mckinney,Collin,2901 Lake Forest Dr,75072,04/20/2021      ,08:05:00        ,0,0,0,0,60,60,0,(972) 540-1172,http://www.kroger.com/stores/details/026/00567?cid=loc_02600567PP_gmb
Kroger Pharmacy 565,Pharmacy,,1801 N Lake Forest Dr,Mckinney,Collin,1801 N Lake Forest Dr,75071,04/20/2021      ,08:05:00        ,60,0,0,0,90,150,0,(469) 678-3882,http://www.kroger.com/stores/details/026/00565?cid=loc_02600565PP_gmb
KROGER PHARMACY 563,Federal Allocation,,,Plano,,4017 14th St,75074,04/20/2021      ,08:05:00        ,30,0,0,0,0,30,0,,
Kroger Pharmacy 560,Federal Allocation,,7500 Preston,Frisco,Collin,7500 Preston,75034,04/20/2021      ,08:05:00        ,12,0,0,0,40,52,0,,
Kroger Pharmacy 559,Pharmacy,,1406 W Walnut St,Garland,Dallas,1406 W Walnut St,75042,04/20/2021      ,08:05:00        ,66,0,1170,0,0,66,1170,(972) 494-3306,http://www.kroger.com/stores/details/035/00559?cid=loc_03500559PP_gmb
Kroger Pharmacy 557,Pharmacy,,6850 North Shiloh Road,Garland,Dallas,6850 North Shiloh Road,75044,04/20/2021      ,08:05:00        ,0,0,0,0,230,230,0,(972) 496-4503,http://www.kroger.com/stores/details/035/00557?cid=loc_03500557PP_gmb
Kroger Pharmacy 548,Pharmacy,,1210 N Greenville Ave,Allen,Collin,1210 N Greenville Ave,75002,04/20/2021      ,08:05:00        ,0,0,0,0,100,100,0,(214) 383-7100,https://www.kroger.com/stores/details/035/00548?cid=loc_03500548_gmb
Kroger Pharmacy 547,Pharmacy,,3205 Main St,Frisco,Collin,3205 Main St,75034,04/20/2021      ,08:05:00        ,120,0,0,0,70,190,0,(972) 731-0615,http://www.kroger.com/stores/details/035/00547?cid=loc_03500547PP_gmb
Kroger Pharmacy 546,Pharmacy,,4851 Legacy Drive,Frisco,Collin,4851 Legacy Drive,75034,04/20/2021      ,08:05:00        ,0,0,0,0,100,100,0,(972) 377-0251,http://www.kroger.com/stores/details/035/00546?cid=loc_03500546PP_gmb
Kroger Pharmacy 526,Pharmacy,,536 Centennial Blvd,Richardson,Dallas,536 Centennial Blvd,75081,04/20/2021      ,08:05:00        ,150,0,0,0,75,225,0,(972) 437-2478,http://www.kroger.com/stores/details/035/00526?cid=loc_03500526PP_gmb
Kroger Pharmacy 522,Pharmacy,,7100 Independence Pkwy,Plano,Collin,7100 Independence Pkwy,75025,04/20/2021      ,08:05:00        ,42,0,0,0,80,122,0,(972) 491-2596,http://www.kroger.com/stores/details/035/00522?cid=loc_03500522PP_gmb
Kroger Pharmacy 517,Pharmacy,,160 N Coit,Richardson,Dallas,160 N Coit,75080,04/20/2021      ,08:05:00        ,90,0,0,0,0,90,0,(972) 497-9339,http://www.kroger.com/stores/details/034/00241?cid=loc_03400241PP_gmb
Kroger Pharmacy 488,Pharmacy,,1707 W University Dr,Mckinney,Collin,1707 W University Dr,75069,04/20/2021      ,08:05:00        ,0,0,0,0,80,80,0,(972) 548-9633,http://www.kroger.com/stores/details/011/00488?cid=loc_01100488PP_gmb
Kroger Pharmacy 461,Pharmacy,,5190 Highway 78,Sachse,Dallas,5190 Highway 78,75048,04/20/2021      ,08:05:00        ,0,0,0,0,75,75,0,(972) 675-1066,http://www.kroger.com/stores/details/011/00461?cid=loc_01100461PP_gmb
Walgreens Pharmacy 05390,Pharmacy,,, Houston ,,8300 Wilcrest Dr,77072,04/20/2021      ,16:25:29        ,24,0,0,0,0,24,0,,
Nuestra Clinica Del Valle - Mission,Community Clinic,,611 N Bryan Rd,Mission,Hidalgo,"611 Bryan Rd, Mission, TX 78572",78572,04/20/2021      ,17:32:41        ,0,80,0,0,0,80,0,956-580-3303,http://www.nuestraclinicadelvalle.org/
Kroger Pharmacy 346,Pharmacy,,,HOUSTON,,1505 WIRT RD , 77055,04/19/2021      ,08:05:00        ,192,100,48,0,0,292,48,,
Kroger Pharmacy 739,Other,,,Houston,,9125 W Sam Houston Pkwy ,77064,04/19/2021      ,08:05:00        ,192,20,0,0,5,217,0,281-447-0701,
Kroger Pharmacy 737,Pharmacy,,12400 Fm 1960 Rd W,Houston,Harris,12400 Fm 1960 Rd W,77065,04/19/2021      ,08:05:00        ,192,0,0,0,50,242,0,(832) 237-4890,https://www.kroger.com/stores/details/034/00737?cid=loc_03400737_gmb
Kroger Pharmacy 735,Pharmacy,,12555 Briar Forest Dr,Houston,Harris,12555 Briar Forest Dr,77077,04/19/2021      ,08:05:00        ,192,100,0,0,0,292,0,(281) 496-1092,http://www.kroger.com/stores/details/021/00735?cid=loc_02100735PP_gmb
Kroger Pharmacy 733,Pharmacy,,1550 W Grand Pkwy S,Katy,Fort Bend,1550 W Grand Pkwy S,77494,04/19/2021      ,08:05:00        ,192,50,144,0,55,297,144,(281) 693-0606,http://www.kroger.com/stores/details/034/00733?cid=loc_03400733PP_gmb
Kroger Pharmacy 607,Pharmacy,,2300 Gessner Rd,Houston,Harris,2300 Gessner Rd,77080,04/19/2021      ,08:05:00        ,192,0,0,0,0,192,0,(713) 467-9425,http://www.kroger.com/stores/details/034/00607?cid=loc_03400607PP_gmb
Kroger Pharmacy 396,Pharmacy,,6350 N Eldridge Pkwy,Houston,Harris,6350 N Eldridge Pkwy,77041,04/19/2021      ,08:05:00        ,192,0,0,0,0,192,0,(713) 896-8487,http://www.kroger.com/stores/details/034/00396?cid=loc_03400396PP_gmb
Kroger Pharmacy 392,Pharmacy,,6425 Fm 1464 Rd,Richmond,Fort Bend,6425 Fm 1464 Rd,77407,04/19/2021      ,08:05:00        ,192,90,0,0,0,282,0,(281) 277-2242,http://www.kroger.com/stores/details/034/00392?cid=loc_03400392PP_gmb
Kroger Pharmacy 378,Pharmacy,,6055 Fry Rd,Katy,Harris,6055 Fry Rd,77449,04/19/2021      ,08:05:00        ,192,0,0,0,35,227,0,(281) 858-7613,http://www.kroger.com/stores/details/034/00378?cid=loc_03400378PP_gmb
Kroger Pharmacy 374,Pharmacy,,8550 Highway 6 N,Houston,Harris,8550 Highway 6 N,77095,04/19/2021      ,08:05:00        ,192,100,0,0,100,392,0,(281) 463-2409,http://www.kroger.com/stores/details/034/00374?cid=loc_03400374PP_gmb
Kroger Pharmacy 363,Pharmacy,,9919 Westheimer Elmside,Houston,Harris,9919 Westheimer Elmside,77042,04/19/2021      ,08:05:00        ,192,40,0,0,0,232,0,(713) 532-5858,http://www.kroger.com/stores/details/011/00363?cid=loc_01100363PP_gmb
Kroger Pharmacy 362,Pharmacy,,17455 Spring Cypress Rd,Cypress,Harris,17455 Spring Cypress Rd,77429,04/19/2021      ,08:05:00        ,192,100,1170,0,0,292,1170,(281) 304-0971,http://www.kroger.com/stores/details/034/00362?cid=loc_03400362PP_gmb
Kroger Pharmacy 356,Pharmacy,,,Houston,,1352 W 43rd St ,77018,04/19/2021      ,08:05:00        ,192,0,36,0,200,392,36,,
Kroger Pharmacy 355,Pharmacy,,1938 W Gray St,Houston,Harris,1938 W Gray St,77019,04/19/2021      ,08:05:00        ,192,0,0,0,100,292,0,(713) 521-2317,http://www.kroger.com/stores/details/034/00355?cid=loc_03400355PP_gmb
Kroger Pharmacy 352,Pharmacy,,18030 Fm 529 Rd,Cypress,Harris,18030 Fm 529 Rd,77433,04/19/2021      ,08:05:00        ,192,0,102,0,0,192,102,(281) 550-6942,http://www.kroger.com/stores/details/034/00352?cid=loc_03400352PP_gmb
Kroger Pharmacy 349,Pharmacy,,1520 Eldridge Pkwy,Houston,Harris,1520 Eldridge Pkwy,77077,04/19/2021      ,08:05:00        ,192,100,0,0,0,292,0,(281) 496-7719,https://www.kroger.com/stores/details/034/00349?cid=loc_03400349_gmb
Kroger Pharmacy 336,Pharmacy,,22150 Westheimer Pkwy,Katy,Harris,22150 Westheimer Pkwy,77450,04/19/2021      ,08:05:00        ,192,110,1170,0,0,302,1170,(281) 828-8778,http://www.kroger.com/stores/details/034/00136?cid=loc_03400136PP_gmb
Kroger Pharmacy 314,Pharmacy,,5150 Buffalo Speedway,Houston,Harris,"5150 Buffalo Speedway, Houston, TX, USA",77005,04/19/2021      ,08:05:00        ,0,0,1170,0,0,0,1170,,
Kroger Pharmacy 312,Pharmacy,,1035 N Shepherd Dr,Houston,Harris,1035 N Shepherd Dr,77008,04/20/2021      ,20:05:39        ,0,0,0,0,5,5,0,(713) 880-4661,
Kroger Pharmacy 311,Pharmacy,,9330 Jones Rd,Houston,Harris,9330 Jones Rd,77065,04/19/2021      ,08:05:00        ,192,100,0,0,5,297,0,(281) 894-4859,http://www.kroger.com/stores/details/034/00311?cid=loc_03400311PP_gmb
Kroger Pharmacy 309,Pharmacy,,1801 S Voss Rd,Houston,Harris,1801 S Voss Rd,77057,04/19/2021      ,08:05:00        ,186,50,0,0,0,236,0,(713) 780-7643,http://www.kroger.com/stores/details/029/00572P?cid=loc_02900572PP_gmb
Kroger Pharmacy 179,Pharmacy,,,Cypress,,20355 Cypresswood Dr ,77433,04/19/2021      ,08:05:00        ,0,0,0,0,85,85,0,,
Kroger Pharmacy 161,Pharmacy,,,Houston,,14344 Memorial Dr ,77079,04/19/2021      ,08:05:00        ,0,100,0,0,0,100,0,,
Kroger Pharmacy 146,Pharmacy,,,Katy,,1712 Spring Green Blvd , 77494,04/19/2021      ,08:05:00        ,0,100,0,0,60,160,0,,
Kroger Pharmacy 122,Pharmacy,,,Katy,Harris,2700 W Grand Pkwy N,77449,04/19/2021      ,08:05:00        ,0,0,0,0,45,45,0,,
Kroger Pharmacy 121,Pharmacy,,,Katy,Fort Bend,9806 Gaston Rd,77494,04/19/2021      ,08:05:00        ,0,0,0,0,80,80,0,(346) 307-3055,
Kroger Pharmacy 038,Pharmacy,,,Richmond ,Fort Bend,25050 FM 1093 ,77406,04/19/2021      ,08:05:00        ,138,0,0,0,0,138,0,832-586-7376,
PHARMACIA SANA,Federal Allocation,,,Irving,,1111 West Airport Freeway Suite 151,75062,04/20/2021      ,16:15:46        ,0,0,0,0,3,3,0,(469) 647-5291,
UT Southwestern Medical Center - ZALE LIPSHY,Vaccine Hub,E,5151 Harry Hines Blvd,Dallas,Dallas,5151 Harry Hines Blvd,75390,04/13/2021      ,13:20:57        ,0,0,0,0,0,0,0,214-633-2021,https://utswmed.org/covid-19/covid-19-vaccination/
LIVE HEALTHY CLINIC,Medical Practice,,WEST AVENUE,SAN ANTONIO,BEXAR,"8006 WEST AVENUE, SUITE 1",78202,04/16/2021      ,13:02:22        ,0,80,0,0,0,80,0,(210) 340-0801,
United Medical Centers 2,Other,,202 JAMES STREET,BRACKETTVILLE,Kinney,202 JAMES STREET,78832,04/20/2021      ,16:34:13        ,0,310,0,0,560,870,0,,
Dayton Family Medical Clinic,Other,,205 N MAIN ST DAYTON 77535,DAYTON,Liberty,205 N MAIN ST DAYTON 77535,77535,04/20/2021      ,16:36:18        ,0,0,0,0,50,50,0,(936) 258-5644,
Clinicas Mi Doctor 2 Dallas,Medical Practice,,3247 Dawes Dr,Dallas,Dallas,3247 Dawes Dr,75211,04/20/2021      ,18:01:07        ,0,0,0,0,155,155,0,(214) 623-6410,http://clinicasmidoctor.com/
Luis H. Robles MD PA,Other,,,BROWNSVILLE,,1145 E. Alton Gloor BLVD. ,78526,04/20/2021      ,15:54:31        ,0,5,0,7,0,5,7,,
Midwestern State University Vinson Student Health Center,Other,,3410 Taft Blvd,Wichita Falls,Wichita Falls,3410 Taft Blvd Wichita Falls 76308,76308,04/16/2021      ,09:10:02        ,0,0,0,0,1170,1170,0, (940) 397-4231,https://msutexas.edu/healthcenter/
Walgreens Pharmacy 09411,Other,,S Loop 256,Palestine,Anderson,2201 S Loop 256,75801,04/20/2021      ,15:10:29        ,70,0,0,0,100,170,0,,
Cedar Park Pediatric and Family Medicine,Medical Practice,,"13625 Ronald W Reagan Blvd, Cedar Park, TX, USA",Cedar Park ,Williamson,"13625 Ronald W Reagan Blvd, Cedar Park, TX, USA",78613,04/20/2021      ,15:25:35        ,1170,0,0,0,0,1170,0,,
AHF Pharmacy 2409,Federal Allocation,,Stemmons,Dallas,Dallas,2600 N Stemmons Fwy Ste 141A,TX,04/20/2021      ,15:27:33        ,0,0,0,10,100,100,10,,
Happy Pharmacy,Other,, State Hwy 121,Carrollton,Denton,4070 State Hwy 121 Carrollton 75010,75010,04/12/2021      ,19:22:55        ,0,0,0,0,50,50,0,(469) 599-4242,
SUPERCARE PHARMACY,Pharmacy,,13480 VETERANS MEMORIAL DR SUITE R5,HOUSTON,HARRIS,13480 VETERANS MEMORIAL DR STE R5,77014,04/20/2021      ,15:19:57        ,0,0,0,0,40,40,0,(281) 701-2155,
Huebner Family Medicine,Medical Practice,,9480 Huebner Rd,San Antonio,Bexar,"9480 Huebner Road Suite 100, San Antonio, TX, USA",78240,04/20/2021      ,10:27:32        ,1170,0,0,0,0,1170,0,210-614-8090,
"Ricardo A. Abraham, MD",Medical Practice,,3125 West Alton Gloor Blvd,Brownsville,TX,3125 W Alton Gloor Blvd,78526,04/20/2021      ,15:17:07        ,0,70,0,0,0,70,0,956.544.5700,
Wellness Pointe - Mount Pleasant,Medical Practice,F,2015 Mulberry Ave Ste 250,Mount Pleasant,Titus,2015 Mulberry Ave Ste 250,75455,04/20/2021      ,15:24:30        ,0,100,0,100,0,100,100,,
Coleman Medical Associates,Community Clinic,D,"310 S PECOS ST, 2ND FLOOR",COLEMAN,COLEMAN,"310 S PECOS ST, 2ND FLOOR",76834,04/20/2021      ,16:03:50        ,0,170,0,200,0,170,200,(325) 625-3533,https://colemancountymc.com/clinic/
Austin Regional Clinic Sendero Springs,Medical Practice,,1025 Sendero Springs Dr Ste 120,Round Rock,Williamson,1025 Sendero Springs Dr Ste 120,78681,04/16/2021      ,09:54:42        ,0,0,0,0,240,240,0,(737) 220-7500,https://www.austinregionalclinic.com/clinics/arc-sendero-springs
Internal Medicine Associates Of South Dallas,Other,,,Dallas,,3430 W Wheatland Rd Ste 101 Dallas 752374305 W Wheatland Rd Ste 101,75237,04/20/2021      ,14:43:48        ,0,370,0,0,0,370,0,(972) 708-9494,
Umc Internal Medicine,Medical Practice,,808 Joliet Ave,Lubbock,Lubbock,808 Joliet Ave,79415,04/17/2021      ,06:00:34        ,0,190,0,0,0,190,0,(806) 761-0566,https://www.umchealthsystem.com/medical-services/umc-clinics/details/umc-internal-medicine
Austin Regional Clinic Round Rock,Medical Practice,,940 Hesters Crossing Rd,Round Rock,Williamson,940 Hesters Crossing Rd,78681,04/20/2021      ,15:42:21        ,0,0,0,0,175,175,0,(512) 244-9024,https://www.austinregionalclinic.com/clinics/arc-round-rock?utm_source=online-directory&utm_campaign=yext&utm_content=location-rr
Austin Regional Clinic Far West,Medical Practice,,6835 Austin Center Blvd,Austin,Travis,6835 Austin Center Blvd,78731,04/16/2021      ,08:44:00        ,2000,0,0,0,0,2000,0,(512) 346-6611,https://www.austinregionalclinic.com/clinics/arc-far-west?utm_source=online-directory&utm_campaign=yext&utm_content=location-fw
Lhd Hays County Health Department Re,Vaccine Hub,,broadway,san marcos,bexar,401 Broadway St Ste A,78666,04/20/2021      ,11:53:25        ,0,0,0,0,0,0,0,512-393-5520,https://hayscountytx.com/departments/local-health-department/
15RX Pharmacy - 1,Federal Allocation,,,SAN ANTONIO,BEXAR,"418 Carson Hill Dr San Antonio, TX 78251",78251,04/20/2021      ,09:59:02        ,0,100,0,0,200,300,0,210-684-1579 ext 1,https://15rx.com/
15rx Pharmacy2,Pharmacy,,11212 State Hwy 151 Plaza2,San Antonio,Bexar,11212 State Hwy 151 Plaza2,78251,04/20/2021      ,11:44:10        ,0,100,0,0,195,295,0,(210) 543-1579,http://www.15rx.com/
SOUTH PRICE,Other,,,BROWNSVILLE,,64 S PRICE RD # B,78521,04/20/2021      ,14:10:24        ,0,40,0,0,0,40,0,,
Dept of Public Health - Laredo,Vaccine Hub,T,2600 Cedar,Laredo,Webb,2600 Cedar,78040,04/19/2021      ,11:12:44        ,0,2800,0,2040,0,2800,2040,956-795-4920,https://vaccinatelaredo.timetap.com/#/
Trotts Call Field Drug,Pharmacy,,4122 Call Field Rd,Wichita Falls,Wichita,4122 Call Field Rd,76308,04/14/2021      ,18:30:10        ,0,40,0,0,0,40,0,(940) 692-1234,http://www.trottsdrug.com/
Walgreens Pharmacy 03825,Pharmacy,,,North Richland Hills,,7151 GRAPEVINE HWY,76180,04/20/2021      ,13:59:18        ,13,65,0,0,65,143,0,(817) 514-9474,https://www.walgreens.com/locator/walgreens-7151+grapevine+hwy-north+richland+hills-tx-76180/id=3825
Crockett Clinic,Community Clinic,,,Crockett ,,1122 E Loop 304 ,75835,04/20/2021      ,16:44:03        ,0,20,0,50,0,20,50,,
Walgreens Pharmacy 04133,Pharmacy,,3707 Spencer Hwy,Pasadena,Harris,"3707 Spencer Highway, Pasadena, TX, USA",77504,04/20/2021      ,14:51:46        ,0,0,0,0,100,100,0,,
Lockhart Family Medicine ,Medical Practice,,1009 W San Antonio St,Lockhart,Caldwell,1009 West San Antonio Street,78644,04/20/2021      ,19:18:56        ,0,50,0,0,0,50,0,(512) 376-5247,LOCKHARTFAMILY2@GMAIL.COM
"Shri Durga Drugs, LLC",Pharmacy,,19450 MCDONALD ST,Lytle ,,19450 MCDONALD ST # 102 Lytle 78052,78052,04/20/2021      ,11:26:07        ,0,194,0,0,0,194,0,,
Encompass Health Rehabilitation Hospital - Abilene,Hospital,,6401 Directors Parkway,Abilene,Taylor,6401 Directors Parkway,79606,04/20/2021      ,13:35:10        ,0,90,0,90,0,90,90,Non-Public,http://encompasshealth.com
Lake June Medical Clinic,Medical Practice,,7716 Lake June Rd,Dallas,Dallas,7716 Lake June Rd,75217,04/15/2021      ,09:22:26        ,0,170,0,0,0,170,0,(214) 398-8801,
Woodhaven Pharmacy,Federal Allocation,,1201 Woodhaven Blvd,Fort Worth,Tarrant,1201 Woodhaven Boulevard,76112,04/20/2021      ,17:15:41        ,0,90,0,0,0,90,0,,
Tom Thumb Pharmacy 4239,Federal Allocation,,921 Westgate Way,Wylie,Collin,"921 Westgate Way, Wylie, TX, USA",75098,04/20/2021      ,18:28:36        ,114,0,0,0,100,214,0,(972) 429-4951,
"SAENZ MEDICAL PHARMACY NOLANA, INC.",Federal Allocation,,Nolana,McAllen,Hidalgo,"801 East Nolana Avenue, Ste 22",78504,04/20/2021      ,18:04:50        ,0,190,0,0,0,190,0,(956) 687-2500,
S&L Medical Center Pharmacy Inc.,Federal Allocation,,Eagle Dr,Decatur ,,1101 Eagle Dr,76234,04/13/2021      ,18:03:45        ,0,0,0,0,50,50,0,(940) 627-5400,
Park Plaza Pharmacy,Federal Allocation,,,Houston,Harris,1213 Hermann Dr,77004,04/19/2021      ,18:41:02        ,0,190,0,0,0,190,0,,
Market Basket Pharmacy 43,Federal Allocation,,5960 TX-105,Beaumont,Jefferson,"5960 Highway 105, Beaumont, TX 77708, USA",3700,04/20/2021      ,17:05:05        ,0,80,0,0,0,80,0,,
Lifecare Pharmacy - San Antonio,Federal Allocation,,315 N San Saba,San Antonio,Bexar,"315 North San Saba, San Antonio, TX, USA",78207,04/20/2021      ,18:09:09        ,0,132,0,0,85,217,0,,
EMPIRE Pharmacy,Federal Allocation,,2207 S Zarzamora St,San Antonio,Bexar,"2207 South Zarzamora Street, San Antonio, TX, USA",78207,04/20/2021      ,19:26:31        ,0,190,0,0,85,275,0,,
Fresenius Kidney Care Lockhart,Other,,,Lockhart,,1721 S COLORADO ST,78644,04/20/2021      ,12:23:09        ,0,0,0,0,20,20,0,,
DSHS - Gainesville,Other,,1714 Justice Center Blvd Ste A,Gainesville,Cooke,1714 Justice Center Blvd Ste A,76240,04/20/2021      ,16:04:03        ,0,40,0,10,0,40,10,,
CRANE  MEMORIAL HOSPITAL,Medical Practice,J,1310 S Alford St,Crane,Crane,1310 S Alford St,79731,04/19/2021      ,16:31:28        ,0,59,0,0,0,59,0,(432) 558-3758,http://www.cranememorial.org/
COMANCHE COUNTY MEDICAL CENTER,Community Clinic,D,10201 Highway 16,Comanche,Comanche,10201 Highway 16,76442,04/19/2021      ,09:53:33        ,0,20,192,0,0,20,192,(254) 879-4900,https://www.comanchecmc.org/
MCALLEN MEDICAL HEART HOSPITAL (STHS),Hospital,V,1900 South D Street,Mcallen,Hidalgo,1900 South D Street,78503,04/20/2021      ,11:18:26        ,0,15,0,15,0,15,15,(956) 994-2000,https://southtexashealthsystemheart.com/?utm_source=google-business&utm_medium=organic&utm_campaign=homepage
Red River Urgent Care,Medical Practice,,Industrial Way,Clarksville,Red River,1805 Industrial Way,75426,04/19/2021      ,10:20:08        ,0,130,0,0,100,230,0,903-428-0100,
Midland Memorial Hospital Main,Vaccine Hub,J,400 Rosalind Redfern Grover Pkwy,Midland,Midland,400 Rosalind Redfern Grover Pkwy,79701,04/16/2021      ,12:07:51        ,5394,0,29250,0,0,5394,29250,432-686-8773,https://www.midlandhealth.org/vaccine
Ut Health Rgv Employee Health Edinburg,Vaccine Hub,,1210 W Schunior St,Edinburg,Hidalgo,1210 W Schunior St,78539,04/20/2021      ,16:56:31        ,0,0,0,0,0,0,0,833-888-2268,http://www.uthealthrgv.org
Jefferson County Immunization Clinic,Other,,1295 Pearl St,Beaumont,Jefferson,"1295 Pearl Street, Beaumont, TX, USA",77701,04/21/2021      ,07:40:43        ,0,100,0,590,0,100,590,(409)835-8530,https://co.jefferson.tx.us/PublicHealth/PublicHealth.htm
Burleson Pharmacy,Pharmacy,,Sw Wilshire Blvd,Burleson,Johnson,344 Sw Wilshire Blvd Ste P,76028,04/16/2021      ,10:38:41        ,0,280,0,0,0,280,0,,
Maverick County Hospital District,Community Clinic,,3406 Bob Rogers Dr Ste 290,Eagle Pass,Maverick,3406 Bob Rogers Dr Ste 290,78852,04/20/2021      ,10:42:32        ,0,0,0,0,300,300,0,(830) 757-4900,http://www.mchdep.org/
FAMILY FIRST URGENT CARE,Other,Q,2510 S Loop 336 W,Conroe,Montgomery,2510 S Loop 336 W,77304,04/20/2021      ,11:14:21        ,0,0,0,0,45,45,0,(936) 235-2825,http://www.familyfirsturgentcareconroe.com/
"Vara Hospice, LLC",Other,,3619 Davis Ave,Laredo,Webb,"3619 Davis Avenue, Laredo, Texas, USA",78041,04/15/2021      ,09:32:08        ,0,1030,0,0,0,1030,0,833-663-8271,
FMC RRC East Fort Worth,Other,,1032 Sandy Lane,Fort Worth,Tarrant,1032 Sandy Lane,76120,04/20/2021      ,13:29:46        ,0,0,0,0,5,5,0,,
Magnolia Pharmacy,Pharmacy,,18230 Fm 1488 Rd Ste 100,Magnolia,Montgomery,18230 Fm 1488 Rd Ste 100,77354,04/21/2021      ,07:29:07        ,0,50,0,0,60,110,0,(281) 356-9089,https://www.mygnp.com/pharmacies/magnolia-pharmacy-magnolia-tx-77354/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=4525448
Jeff Davis County Ambulance,Other,,200 Court Ave,Fort Davis,Jeff Davis County,"200 Court Ave, Fort Davis, TX, USA",79734,04/20/2021      ,13:32:54        ,0,40,0,53,0,40,53,,
GOLDEN PLAINS COMMUNITY HOSPITAL,Hospital,A,100 Medical Dr, Borger,Hutchinson,"100 Medical Dr, Borger, TX, 79007",79007,04/20/2021      ,08:24:21        ,0,100,0,100,0,100,100,(806) 467-5700,
PETE'S PHARMACY,Other,,,Harligen,,721 WEST HARRISON ,78550,04/20/2021      ,15:56:01        ,0,230,0,0,0,230,0,(956) 425-2424,
15 RX Pharmacy -3 ,Federal Allocation,,,SAN ANTONIO,BEXAR,"419 Carson Hill Dr, Suite 103 San Antonio, TX 78251",78251,04/20/2021      ,09:50:21        ,0,0,0,0,300,300,0,210-684-1579,https://15rx.com/
