"TSA","Date","Cases_Raw","Hospitalizations_Daily","CI_Lower","CI_Upper"
"M - Heart of Texas",2020-05-27,1,1.42857142857143,NA,NA
"M - Heart of Texas",2020-05-28,122,18.5714285714286,NA,NA
"M - Heart of Texas",2020-05-29,122,35.7142857142857,NA,NA
"M - Heart of Texas",2020-05-30,122,52.8571428571429,NA,NA
"M - Heart of Texas",2020-05-31,122,70.1428571428571,NA,NA
"M - Heart of Texas",2020-06-01,122,87.4285714285714,NA,NA
"M - Heart of Texas",2020-06-02,122,104.714285714286,NA,NA
"M - Heart of Texas",2020-06-03,122,122,NA,NA
"M - Heart of Texas",2020-06-04,122,122,NA,NA
"M - Heart of Texas",2020-06-05,122,122,NA,NA
"M - Heart of Texas",2020-06-06,122,122,NA,NA
"M - Heart of Texas",2020-06-07,2,104.857142857143,NA,NA
"M - Heart of Texas",2020-06-08,122,104.857142857143,NA,NA
"M - Heart of Texas",2020-06-09,267,125.571428571429,NA,NA
"M - Heart of Texas",2020-06-10,267,146.285714285714,NA,NA
"M - Heart of Texas",2020-06-11,267,167,NA,NA
"M - Heart of Texas",2020-06-12,267,187.714285714286,NA,NA
"M - Heart of Texas",2020-06-13,267,208.428571428571,NA,NA
"M - Heart of Texas",2020-06-14,363,260,NA,NA
"M - Heart of Texas",2020-06-15,363,294.428571428571,NA,NA
"M - Heart of Texas",2020-06-16,318,301.714285714286,NA,NA
"M - Heart of Texas",2020-06-17,318,309,NA,NA
"M - Heart of Texas",2020-06-18,385,325.857142857143,NA,NA
"M - Heart of Texas",2020-06-19,363,339.571428571429,NA,NA
"M - Heart of Texas",2020-06-20,42,307.428571428571,NA,NA
"M - Heart of Texas",2020-06-21,72,265.857142857143,NA,NA
"M - Heart of Texas",2020-06-22,72,224.285714285714,NA,NA
"M - Heart of Texas",2020-06-23,85,191,NA,NA
"M - Heart of Texas",2020-06-24,72,155.857142857143,NA,NA
"M - Heart of Texas",2020-06-25,104,115.714285714286,NA,NA
"M - Heart of Texas",2020-06-26,144,84.4285714285714,NA,NA
"M - Heart of Texas",2020-06-27,166,102.142857142857,NA,NA
"M - Heart of Texas",2020-06-28,175,116.857142857143,NA,NA
"M - Heart of Texas",2020-06-29,180,132.285714285714,NA,NA
"M - Heart of Texas",2020-06-30,166,143.857142857143,NA,NA
"M - Heart of Texas",2020-07-01,166,157.285714285714,NA,NA
"M - Heart of Texas",2020-07-02,175,167.428571428571,NA,NA
"M - Heart of Texas",2020-07-03,175,171.857142857143,NA,NA
"M - Heart of Texas",2020-07-04,185,174.571428571429,NA,NA
"M - Heart of Texas",2020-07-05,200,178.142857142857,NA,NA
"M - Heart of Texas",2020-07-06,239,186.571428571429,NA,NA
"M - Heart of Texas",2020-07-07,NA,NA,NA,NA
"M - Heart of Texas",2020-07-08,NA,NA,NA,NA
"M - Heart of Texas",2020-07-09,NA,NA,NA,NA
"M - Heart of Texas",2020-07-10,NA,201.132551372912,142.700097262812,259.565005483011
"M - Heart of Texas",2020-07-11,NA,201.977223149929,130.954018348903,273.000427950954
"M - Heart of Texas",2020-07-12,NA,202.479733007904,120.010215123368,284.949250892441
"M - Heart of Texas",2020-07-13,NA,202.778684818813,109.848871103881,295.708498533745
"M - Heart of Texas",2020-07-14,NA,202.956536424761,100.400379685105,305.512693164417
"M - Heart of Texas",2020-07-15,NA,203.062343423026,91.581961009012,314.542725837041
"M - Heart of Texas",2020-07-16,NA,203.125289837383,83.3132720040663,322.937307670699
"M - Heart of Texas",2020-07-17,NA,203.162737748629,75.5223323039837,330.803143193275
"M - Heart of Texas",2020-07-18,NA,203.185016159101,68.1470456862662,338.222986631935
"M - Heart of Texas",2020-07-19,NA,203.198269971039,61.1348201518945,345.261719790183
"N - Brazos Valley",2020-03-04,NA,NA,NA,NA
"N - Brazos Valley",2020-03-05,NA,NA,NA,NA
"N - Brazos Valley",2020-03-06,NA,NA,NA,NA
"N - Brazos Valley",2020-03-07,NA,NA,NA,NA
"N - Brazos Valley",2020-03-08,NA,NA,NA,NA
"N - Brazos Valley",2020-03-09,NA,NA,NA,NA
"N - Brazos Valley",2020-03-10,NA,NA,NA,NA
"N - Brazos Valley",2020-03-11,NA,NA,NA,NA
"N - Brazos Valley",2020-03-12,NA,NA,NA,NA
"N - Brazos Valley",2020-03-13,NA,NA,NA,NA
"N - Brazos Valley",2020-03-14,NA,NA,NA,NA
"N - Brazos Valley",2020-03-15,NA,NA,NA,NA
"N - Brazos Valley",2020-03-16,NA,NA,NA,NA
"N - Brazos Valley",2020-03-17,NA,NA,NA,NA
"N - Brazos Valley",2020-03-18,NA,NA,NA,NA
"N - Brazos Valley",2020-03-19,NA,NA,NA,NA
"N - Brazos Valley",2020-03-20,NA,NA,NA,NA
"N - Brazos Valley",2020-03-21,NA,NA,NA,NA
"N - Brazos Valley",2020-03-22,NA,NA,NA,NA
"N - Brazos Valley",2020-03-23,NA,NA,NA,NA
"N - Brazos Valley",2020-03-24,NA,NA,NA,NA
"N - Brazos Valley",2020-03-25,NA,NA,NA,NA
"N - Brazos Valley",2020-03-26,NA,NA,NA,NA
"N - Brazos Valley",2020-03-27,NA,NA,NA,NA
"N - Brazos Valley",2020-03-28,NA,NA,NA,NA
"N - Brazos Valley",2020-03-29,NA,NA,NA,NA
"N - Brazos Valley",2020-03-30,NA,NA,NA,NA
"N - Brazos Valley",2020-03-31,NA,NA,NA,NA
"N - Brazos Valley",2020-04-01,NA,NA,NA,NA
"N - Brazos Valley",2020-04-02,NA,NA,NA,NA
"N - Brazos Valley",2020-04-03,NA,NA,NA,NA
"N - Brazos Valley",2020-04-04,NA,NA,NA,NA
"N - Brazos Valley",2020-04-05,NA,NA,NA,NA
"N - Brazos Valley",2020-04-06,NA,NA,NA,NA
"N - Brazos Valley",2020-04-07,NA,NA,NA,NA
"N - Brazos Valley",2020-04-08,424,NA,NA,NA
"N - Brazos Valley",2020-04-09,144,NA,NA,NA
"N - Brazos Valley",2020-04-10,175,NA,NA,NA
"N - Brazos Valley",2020-04-11,60,NA,NA,NA
"N - Brazos Valley",2020-04-12,60,NA,NA,NA
"N - Brazos Valley",2020-04-13,94,NA,NA,NA
"N - Brazos Valley",2020-04-14,129,155.142857142857,NA,NA
"N - Brazos Valley",2020-04-15,60,103.142857142857,NA,NA
"N - Brazos Valley",2020-04-16,104,97.4285714285714,NA,NA
"N - Brazos Valley",2020-04-17,402,129.857142857143,NA,NA
"N - Brazos Valley",2020-04-18,42,127.285714285714,NA,NA
"N - Brazos Valley",2020-04-19,42,124.714285714286,NA,NA
"N - Brazos Valley",2020-04-20,60,119.857142857143,NA,NA
"N - Brazos Valley",2020-04-21,42,107.428571428571,NA,NA
"N - Brazos Valley",2020-04-22,72,109.142857142857,NA,NA
"N - Brazos Valley",2020-04-23,21,97.2857142857143,NA,NA
"N - Brazos Valley",2020-04-24,42,45.8571428571429,NA,NA
"N - Brazos Valley",2020-04-25,111,55.7142857142857,NA,NA
"N - Brazos Valley",2020-04-26,129,68.1428571428571,NA,NA
"N - Brazos Valley",2020-04-27,139,79.4285714285714,NA,NA
"N - Brazos Valley",2020-04-28,21,76.4285714285714,NA,NA
"N - Brazos Valley",2020-04-29,94,79.5714285714286,NA,NA
"N - Brazos Valley",2020-04-30,94,90,NA,NA
"N - Brazos Valley",2020-05-01,402,141.428571428571,NA,NA
"N - Brazos Valley",2020-05-02,21,128.571428571429,NA,NA
"N - Brazos Valley",2020-05-03,21,113.142857142857,NA,NA
"N - Brazos Valley",2020-05-04,42,99.2857142857143,NA,NA
"N - Brazos Valley",2020-05-05,104,111.142857142857,NA,NA
"N - Brazos Valley",2020-05-06,60,106.285714285714,NA,NA
"N - Brazos Valley",2020-05-07,42,98.8571428571429,NA,NA
"N - Brazos Valley",2020-05-08,94,54.8571428571429,NA,NA
"N - Brazos Valley",2020-05-09,85,64,NA,NA
"N - Brazos Valley",2020-05-10,85,73.1428571428571,NA,NA
"N - Brazos Valley",2020-05-11,94,80.5714285714286,NA,NA
"N - Brazos Valley",2020-05-12,85,77.8571428571429,NA,NA
"N - Brazos Valley",2020-05-13,85,81.4285714285714,NA,NA
"N - Brazos Valley",2020-05-14,85,87.5714285714286,NA,NA
"N - Brazos Valley",2020-05-15,60,82.7142857142857,NA,NA
"N - Brazos Valley",2020-05-16,94,84,NA,NA
"N - Brazos Valley",2020-05-17,42,77.8571428571429,NA,NA
"N - Brazos Valley",2020-05-18,60,73,NA,NA
"N - Brazos Valley",2020-05-19,402,118.285714285714,NA,NA
"N - Brazos Valley",2020-05-20,21,109.142857142857,NA,NA
"N - Brazos Valley",2020-05-21,21,100,NA,NA
"N - Brazos Valley",2020-05-22,42,97.4285714285714,NA,NA
"N - Brazos Valley",2020-05-23,21,87,NA,NA
"N - Brazos Valley",2020-05-24,318,126.428571428571,NA,NA
"N - Brazos Valley",2020-05-25,85,130,NA,NA
"N - Brazos Valley",2020-05-26,104,87.4285714285714,NA,NA
"N - Brazos Valley",2020-05-27,111,100.285714285714,NA,NA
"N - Brazos Valley",2020-05-28,111,113.142857142857,NA,NA
"N - Brazos Valley",2020-05-29,139,127,NA,NA
"N - Brazos Valley",2020-05-30,149,145.285714285714,NA,NA
"N - Brazos Valley",2020-05-31,149,121.142857142857,NA,NA
"N - Brazos Valley",2020-06-01,152,130.714285714286,NA,NA
"N - Brazos Valley",2020-06-02,134,135,NA,NA
"N - Brazos Valley",2020-06-03,123,136.714285714286,NA,NA
"N - Brazos Valley",2020-06-04,134,140,NA,NA
"N - Brazos Valley",2020-06-05,144,140.714285714286,NA,NA
"N - Brazos Valley",2020-06-06,152,141.142857142857,NA,NA
"N - Brazos Valley",2020-06-07,144,140.428571428571,NA,NA
"N - Brazos Valley",2020-06-08,134,137.857142857143,NA,NA
"N - Brazos Valley",2020-06-09,175,143.714285714286,NA,NA
"N - Brazos Valley",2020-06-10,152,147.857142857143,NA,NA
"N - Brazos Valley",2020-06-11,163,152,NA,NA
"N - Brazos Valley",2020-06-12,166,155.142857142857,NA,NA
"N - Brazos Valley",2020-06-13,157,155.857142857143,NA,NA
"N - Brazos Valley",2020-06-14,198,163.571428571429,NA,NA
"N - Brazos Valley",2020-06-15,218,175.571428571429,NA,NA
"N - Brazos Valley",2020-06-16,223,182.428571428571,NA,NA
"N - Brazos Valley",2020-06-17,240,195,NA,NA
"N - Brazos Valley",2020-06-18,233,205,NA,NA
"N - Brazos Valley",2020-06-19,233,214.571428571429,NA,NA
"N - Brazos Valley",2020-06-20,274,231.285714285714,NA,NA
"N - Brazos Valley",2020-06-21,245,238,NA,NA
"N - Brazos Valley",2020-06-22,254,243.142857142857,NA,NA
"N - Brazos Valley",2020-06-23,268,249.571428571429,NA,NA
"N - Brazos Valley",2020-06-24,268,253.571428571429,NA,NA
"N - Brazos Valley",2020-06-25,268,258.571428571429,NA,NA
"N - Brazos Valley",2020-06-26,268,263.571428571429,NA,NA
"N - Brazos Valley",2020-06-27,299,267.142857142857,NA,NA
"N - Brazos Valley",2020-06-28,289,273.428571428571,NA,NA
"N - Brazos Valley",2020-06-29,302,280.285714285714,NA,NA
"N - Brazos Valley",2020-06-30,348,291.714285714286,NA,NA
"N - Brazos Valley",2020-07-01,338,301.714285714286,NA,NA
"N - Brazos Valley",2020-07-02,302,306.571428571429,NA,NA
"N - Brazos Valley",2020-07-03,279,308.142857142857,NA,NA
"N - Brazos Valley",2020-07-04,284,306,NA,NA
"N - Brazos Valley",2020-07-05,325,311.142857142857,NA,NA
"N - Brazos Valley",2020-07-06,334,315.714285714286,NA,NA
"N - Brazos Valley",2020-07-07,NA,NA,NA,NA
"N - Brazos Valley",2020-07-08,NA,NA,NA,NA
"N - Brazos Valley",2020-07-09,NA,NA,NA,NA
"N - Brazos Valley",2020-07-10,NA,336.230886243325,306.188284246993,366.273488239657
"N - Brazos Valley",2020-07-11,NA,341.337284115782,307.283552506482,375.391015725081
"N - Brazos Valley",2020-07-12,NA,346.45315053128,308.562446222053,384.343854840508
"N - Brazos Valley",2020-07-13,NA,351.551589329372,310.050519622333,393.052659036411
"N - Brazos Valley",2020-07-14,NA,356.647900375896,311.504488970215,401.791311781577
"N - Brazos Valley",2020-07-15,NA,361.749677126193,312.902677070736,410.596677181651
"N - Brazos Valley",2020-07-16,NA,366.851861835431,314.297996367454,419.405727303408
"N - Brazos Valley",2020-07-17,NA,371.952344121779,315.683276694996,428.221411548561
"N - Brazos Valley",2020-07-18,NA,377.052777835399,317.035522823291,437.070032847506
"N - Brazos Valley",2020-07-19,NA,382.153738253244,318.351503077329,445.955973429159
"O - Greater Austin",2020-03-04,NA,NA,NA,NA
"O - Greater Austin",2020-03-05,NA,NA,NA,NA
"O - Greater Austin",2020-03-06,NA,NA,NA,NA
"O - Greater Austin",2020-03-07,NA,NA,NA,NA
"O - Greater Austin",2020-03-08,NA,NA,NA,NA
"O - Greater Austin",2020-03-09,NA,NA,NA,NA
"O - Greater Austin",2020-03-10,NA,NA,NA,NA
"O - Greater Austin",2020-03-11,NA,NA,NA,NA
"O - Greater Austin",2020-03-12,NA,NA,NA,NA
"O - Greater Austin",2020-03-13,NA,NA,NA,NA
"O - Greater Austin",2020-03-14,NA,NA,NA,NA
"O - Greater Austin",2020-03-15,NA,NA,NA,NA
"O - Greater Austin",2020-03-16,NA,NA,NA,NA
"O - Greater Austin",2020-03-17,NA,NA,NA,NA
"O - Greater Austin",2020-03-18,NA,NA,NA,NA
"O - Greater Austin",2020-03-19,NA,NA,NA,NA
"O - Greater Austin",2020-03-20,NA,NA,NA,NA
"O - Greater Austin",2020-03-21,NA,NA,NA,NA
"O - Greater Austin",2020-03-22,NA,NA,NA,NA
"O - Greater Austin",2020-03-23,NA,NA,NA,NA
"O - Greater Austin",2020-03-24,NA,NA,NA,NA
"O - Greater Austin",2020-03-25,NA,NA,NA,NA
"O - Greater Austin",2020-03-26,NA,NA,NA,NA
"O - Greater Austin",2020-03-27,NA,NA,NA,NA
"O - Greater Austin",2020-03-28,NA,NA,NA,NA
"O - Greater Austin",2020-03-29,NA,NA,NA,NA
"O - Greater Austin",2020-03-30,NA,NA,NA,NA
"O - Greater Austin",2020-03-31,NA,NA,NA,NA
"O - Greater Austin",2020-04-01,NA,NA,NA,NA
"O - Greater Austin",2020-04-02,NA,NA,NA,NA
"O - Greater Austin",2020-04-03,NA,NA,NA,NA
"O - Greater Austin",2020-04-04,NA,NA,NA,NA
"O - Greater Austin",2020-04-05,NA,NA,NA,NA
"O - Greater Austin",2020-04-06,NA,NA,NA,NA
"O - Greater Austin",2020-04-07,NA,NA,NA,NA
"O - Greater Austin",2020-04-08,422,NA,NA,NA
"O - Greater Austin",2020-04-09,134,NA,NA,NA
"O - Greater Austin",2020-04-10,152,NA,NA,NA
"O - Greater Austin",2020-04-11,163,NA,NA,NA
"O - Greater Austin",2020-04-12,171,NA,NA,NA
"O - Greater Austin",2020-04-13,134,NA,NA,NA
"O - Greater Austin",2020-04-14,193,195.571428571429,NA,NA
"O - Greater Austin",2020-04-15,166,159,NA,NA
"O - Greater Austin",2020-04-16,149,161.142857142857,NA,NA
"O - Greater Austin",2020-04-17,157,161.857142857143,NA,NA
"O - Greater Austin",2020-04-18,139,158.428571428571,NA,NA
"O - Greater Austin",2020-04-19,330,181.142857142857,NA,NA
"O - Greater Austin",2020-04-20,391,217.857142857143,NA,NA
"O - Greater Austin",2020-04-21,378,244.285714285714,NA,NA
"O - Greater Austin",2020-04-22,316,265.714285714286,NA,NA
"O - Greater Austin",2020-04-23,254,280.714285714286,NA,NA
"O - Greater Austin",2020-04-24,245,293.285714285714,NA,NA
"O - Greater Austin",2020-04-25,274,312.571428571429,NA,NA
"O - Greater Austin",2020-04-26,387,320.714285714286,NA,NA
"O - Greater Austin",2020-04-27,399,321.857142857143,NA,NA
"O - Greater Austin",2020-04-28,354,318.428571428571,NA,NA
"O - Greater Austin",2020-04-29,254,309.571428571429,NA,NA
"O - Greater Austin",2020-04-30,316,318.428571428571,NA,NA
"O - Greater Austin",2020-05-01,254,319.714285714286,NA,NA
"O - Greater Austin",2020-05-02,354,331.142857142857,NA,NA
"O - Greater Austin",2020-05-03,407,334,NA,NA
"O - Greater Austin",2020-05-04,394,333.285714285714,NA,NA
"O - Greater Austin",2020-05-05,389,338.285714285714,NA,NA
"O - Greater Austin",2020-05-06,299,344.714285714286,NA,NA
"O - Greater Austin",2020-05-07,268,337.857142857143,NA,NA
"O - Greater Austin",2020-05-08,265,339.428571428571,NA,NA
"O - Greater Austin",2020-05-09,369,341.571428571429,NA,NA
"O - Greater Austin",2020-05-10,417,343,NA,NA
"O - Greater Austin",2020-05-11,369,339.428571428571,NA,NA
"O - Greater Austin",2020-05-12,419,343.714285714286,NA,NA
"O - Greater Austin",2020-05-13,378,355,NA,NA
"O - Greater Austin",2020-05-14,363,368.571428571429,NA,NA
"O - Greater Austin",2020-05-15,149,352,NA,NA
"O - Greater Austin",2020-05-16,289,340.571428571429,NA,NA
"O - Greater Austin",2020-05-17,389,336.571428571429,NA,NA
"O - Greater Austin",2020-05-18,299,326.571428571429,NA,NA
"O - Greater Austin",2020-05-19,171,291.142857142857,NA,NA
"O - Greater Austin",2020-05-20,8,238.285714285714,NA,NA
"O - Greater Austin",2020-05-21,227,218.857142857143,NA,NA
"O - Greater Austin",2020-05-22,123,215.142857142857,NA,NA
"O - Greater Austin",2020-05-23,191,201.142857142857,NA,NA
"O - Greater Austin",2020-05-24,245,180.571428571429,NA,NA
"O - Greater Austin",2020-05-25,343,186.857142857143,NA,NA
"O - Greater Austin",2020-05-26,407,220.571428571429,NA,NA
"O - Greater Austin",2020-05-27,406,277.428571428571,NA,NA
"O - Greater Austin",2020-05-28,398,301.857142857143,NA,NA
"O - Greater Austin",2020-05-29,400,341.428571428571,NA,NA
"O - Greater Austin",2020-05-30,400,371.285714285714,NA,NA
"O - Greater Austin",2020-05-31,417,395.857142857143,NA,NA
"O - Greater Austin",2020-06-01,399,403.857142857143,NA,NA
"O - Greater Austin",2020-06-02,383,400.428571428571,NA,NA
"O - Greater Austin",2020-06-03,400,399.571428571429,NA,NA
"O - Greater Austin",2020-06-04,4,343.285714285714,NA,NA
"O - Greater Austin",2020-06-05,398,343,NA,NA
"O - Greater Austin",2020-06-06,403,343.428571428571,NA,NA
"O - Greater Austin",2020-06-07,407,342,NA,NA
"O - Greater Austin",2020-06-08,400,342.142857142857,NA,NA
"O - Greater Austin",2020-06-09,43,293.571428571429,NA,NA
"O - Greater Austin",2020-06-10,45,242.857142857143,NA,NA
"O - Greater Austin",2020-06-11,48,249.142857142857,NA,NA
"O - Greater Austin",2020-06-12,73,202.714285714286,NA,NA
"O - Greater Austin",2020-06-13,69,155,NA,NA
"O - Greater Austin",2020-06-14,81,108.428571428571,NA,NA
"O - Greater Austin",2020-06-15,99,65.4285714285714,NA,NA
"O - Greater Austin",2020-06-16,110,75,NA,NA
"O - Greater Austin",2020-06-17,114,84.8571428571429,NA,NA
"O - Greater Austin",2020-06-18,121,95.2857142857143,NA,NA
"O - Greater Austin",2020-06-19,126,102.857142857143,NA,NA
"O - Greater Austin",2020-06-20,146,113.857142857143,NA,NA
"O - Greater Austin",2020-06-21,160,125.142857142857,NA,NA
"O - Greater Austin",2020-06-22,165,134.571428571429,NA,NA
"O - Greater Austin",2020-06-23,167,142.714285714286,NA,NA
"O - Greater Austin",2020-06-24,188,153.285714285714,NA,NA
"O - Greater Austin",2020-06-25,190,163.142857142857,NA,NA
"O - Greater Austin",2020-06-26,199,173.571428571429,NA,NA
"O - Greater Austin",2020-06-27,203,181.714285714286,NA,NA
"O - Greater Austin",2020-06-28,212,189.142857142857,NA,NA
"O - Greater Austin",2020-06-29,225,197.714285714286,NA,NA
"O - Greater Austin",2020-06-30,244,208.714285714286,NA,NA
"O - Greater Austin",2020-07-01,247,217.142857142857,NA,NA
"O - Greater Austin",2020-07-02,252,226,NA,NA
"O - Greater Austin",2020-07-03,264,235.285714285714,NA,NA
"O - Greater Austin",2020-07-04,295,248.428571428571,NA,NA
"O - Greater Austin",2020-07-05,287,259.142857142857,NA,NA
"O - Greater Austin",2020-07-06,271,265.714285714286,NA,NA
"O - Greater Austin",2020-07-07,NA,NA,NA,NA
"O - Greater Austin",2020-07-08,NA,NA,NA,NA
"O - Greater Austin",2020-07-09,NA,NA,NA,NA
"O - Greater Austin",2020-07-10,NA,274.925061350594,212.162595993726,337.687526707462
"O - Greater Austin",2020-07-11,NA,275.539609375781,199.894362514058,351.184856237505
"O - Greater Austin",2020-07-12,NA,275.922200626884,188.475949660521,363.368451593247
"O - Greater Austin",2020-07-13,NA,276.160385535827,177.863107413321,374.457663658334
"O - Greater Austin",2020-07-14,NA,276.308669247712,167.978203180779,384.639135314645
"O - Greater Austin",2020-07-15,NA,276.400984328915,158.736583765193,394.065384892637
"O - Greater Austin",2020-07-16,NA,276.458455740368,150.057974209381,402.858937271354
"O - Greater Austin",2020-07-17,NA,276.494234976993,141.870772459984,411.117697494001
"O - Greater Austin",2020-07-18,NA,276.516509595644,134.113030183869,418.919989007418
"O - Greater Austin",2020-07-19,NA,276.530376818168,126.731970942623,426.328782693714
"P - Greater San Antonio",2020-03-04,NA,NA,NA,NA
"P - Greater San Antonio",2020-03-05,NA,NA,NA,NA
"P - Greater San Antonio",2020-03-06,NA,NA,NA,NA
"P - Greater San Antonio",2020-03-07,NA,NA,NA,NA
"P - Greater San Antonio",2020-03-08,NA,NA,NA,NA
"P - Greater San Antonio",2020-03-09,NA,NA,NA,NA
"P - Greater San Antonio",2020-03-10,NA,NA,NA,NA
"P - Greater San Antonio",2020-03-11,NA,NA,NA,NA
"P - Greater San Antonio",2020-03-12,NA,NA,NA,NA
"P - Greater San Antonio",2020-03-13,NA,NA,NA,NA
"P - Greater San Antonio",2020-03-14,NA,NA,NA,NA
"P - Greater San Antonio",2020-03-15,NA,NA,NA,NA
"P - Greater San Antonio",2020-03-16,NA,NA,NA,NA
"P - Greater San Antonio",2020-03-17,NA,NA,NA,NA
"P - Greater San Antonio",2020-03-18,NA,NA,NA,NA
"P - Greater San Antonio",2020-03-19,NA,NA,NA,NA
"P - Greater San Antonio",2020-03-20,NA,NA,NA,NA
"P - Greater San Antonio",2020-03-21,NA,NA,NA,NA
"P - Greater San Antonio",2020-03-22,NA,NA,NA,NA
"P - Greater San Antonio",2020-03-23,NA,NA,NA,NA
"P - Greater San Antonio",2020-03-24,NA,NA,NA,NA
"P - Greater San Antonio",2020-03-25,NA,NA,NA,NA
"P - Greater San Antonio",2020-03-26,NA,NA,NA,NA
"P - Greater San Antonio",2020-03-27,NA,NA,NA,NA
"P - Greater San Antonio",2020-03-28,NA,NA,NA,NA
"P - Greater San Antonio",2020-03-29,NA,NA,NA,NA
"P - Greater San Antonio",2020-03-30,NA,NA,NA,NA
"P - Greater San Antonio",2020-03-31,NA,NA,NA,NA
"P - Greater San Antonio",2020-04-01,NA,NA,NA,NA
"P - Greater San Antonio",2020-04-02,NA,NA,NA,NA
"P - Greater San Antonio",2020-04-03,NA,NA,NA,NA
"P - Greater San Antonio",2020-04-04,NA,NA,NA,NA
"P - Greater San Antonio",2020-04-05,NA,NA,NA,NA
"P - Greater San Antonio",2020-04-06,NA,NA,NA,NA
"P - Greater San Antonio",2020-04-07,NA,NA,NA,NA
"P - Greater San Antonio",2020-04-08,438,NA,NA,NA
"P - Greater San Antonio",2020-04-09,302,NA,NA,NA
"P - Greater San Antonio",2020-04-10,302,NA,NA,NA
"P - Greater San Antonio",2020-04-11,338,NA,NA,NA
"P - Greater San Antonio",2020-04-12,341,NA,NA,NA
"P - Greater San Antonio",2020-04-13,171,NA,NA,NA
"P - Greater San Antonio",2020-04-14,254,306.571428571429,NA,NA
"P - Greater San Antonio",2020-04-15,279,283.857142857143,NA,NA
"P - Greater San Antonio",2020-04-16,245,275.714285714286,NA,NA
"P - Greater San Antonio",2020-04-17,200,261.142857142857,NA,NA
"P - Greater San Antonio",2020-04-18,240,247.142857142857,NA,NA
"P - Greater San Antonio",2020-04-19,18,201,NA,NA
"P - Greater San Antonio",2020-04-20,386,231.714285714286,NA,NA
"P - Greater San Antonio",2020-04-21,335,243.285714285714,NA,NA
"P - Greater San Antonio",2020-04-22,284,244,NA,NA
"P - Greater San Antonio",2020-04-23,319,254.571428571429,NA,NA
"P - Greater San Antonio",2020-04-24,316,271.142857142857,NA,NA
"P - Greater San Antonio",2020-04-25,316,282,NA,NA
"P - Greater San Antonio",2020-04-26,307,323.285714285714,NA,NA
"P - Greater San Antonio",2020-04-27,284,308.714285714286,NA,NA
"P - Greater San Antonio",2020-04-28,289,302.142857142857,NA,NA
"P - Greater San Antonio",2020-04-29,302,304.714285714286,NA,NA
"P - Greater San Antonio",2020-04-30,325,305.571428571429,NA,NA
"P - Greater San Antonio",2020-05-01,299,303.142857142857,NA,NA
"P - Greater San Antonio",2020-05-02,348,307.714285714286,NA,NA
"P - Greater San Antonio",2020-05-03,359,315.142857142857,NA,NA
"P - Greater San Antonio",2020-05-04,299,317.285714285714,NA,NA
"P - Greater San Antonio",2020-05-05,354,326.571428571429,NA,NA
"P - Greater San Antonio",2020-05-06,367,335.857142857143,NA,NA
"P - Greater San Antonio",2020-05-07,316,334.571428571429,NA,NA
"P - Greater San Antonio",2020-05-08,284,332.428571428571,NA,NA
"P - Greater San Antonio",2020-05-09,369,335.428571428571,NA,NA
"P - Greater San Antonio",2020-05-10,367,336.571428571429,NA,NA
"P - Greater San Antonio",2020-05-11,325,340.285714285714,NA,NA
"P - Greater San Antonio",2020-05-12,341,338.428571428571,NA,NA
"P - Greater San Antonio",2020-05-13,378,340,NA,NA
"P - Greater San Antonio",2020-05-14,389,350.428571428571,NA,NA
"P - Greater San Antonio",2020-05-15,386,365,NA,NA
"P - Greater San Antonio",2020-05-16,394,368.571428571429,NA,NA
"P - Greater San Antonio",2020-05-17,407,374.285714285714,NA,NA
"P - Greater San Antonio",2020-05-18,412,386.714285714286,NA,NA
"P - Greater San Antonio",2020-05-19,403,395.571428571429,NA,NA
"P - Greater San Antonio",2020-05-20,415,400.857142857143,NA,NA
"P - Greater San Antonio",2020-05-21,407,403.428571428571,NA,NA
"P - Greater San Antonio",2020-05-22,398,405.142857142857,NA,NA
"P - Greater San Antonio",2020-05-23,403,406.428571428571,NA,NA
"P - Greater San Antonio",2020-05-24,17,350.714285714286,NA,NA
"P - Greater San Antonio",2020-05-25,13,293.714285714286,NA,NA
"P - Greater San Antonio",2020-05-26,338,284.428571428571,NA,NA
"P - Greater San Antonio",2020-05-27,417,284.714285714286,NA,NA
"P - Greater San Antonio",2020-05-28,403,284.142857142857,NA,NA
"P - Greater San Antonio",2020-05-29,12,229,NA,NA
"P - Greater San Antonio",2020-05-30,398,228.285714285714,NA,NA
"P - Greater San Antonio",2020-05-31,6,226.714285714286,NA,NA
"P - Greater San Antonio",2020-06-01,374,278.285714285714,NA,NA
"P - Greater San Antonio",2020-06-02,23,233.285714285714,NA,NA
"P - Greater San Antonio",2020-06-03,417,233.285714285714,NA,NA
"P - Greater San Antonio",2020-06-04,410,234.285714285714,NA,NA
"P - Greater San Antonio",2020-06-05,419,292.428571428571,NA,NA
"P - Greater San Antonio",2020-06-06,40,241.285714285714,NA,NA
"P - Greater San Antonio",2020-06-07,56,248.428571428571,NA,NA
"P - Greater San Antonio",2020-06-08,65,204.285714285714,NA,NA
"P - Greater San Antonio",2020-06-09,32,205.571428571429,NA,NA
"P - Greater San Antonio",2020-06-10,77,157,NA,NA
"P - Greater San Antonio",2020-06-11,98,112.428571428571,NA,NA
"P - Greater San Antonio",2020-06-12,101,67,NA,NA
"P - Greater San Antonio",2020-06-13,116,77.8571428571429,NA,NA
"P - Greater San Antonio",2020-06-14,141,90,NA,NA
