"Date","County","Cases_Daily"
2020-04-09,"Armstrong",0
2020-04-10,"Armstrong",0
2020-04-11,"Armstrong",0
2020-04-12,"Armstrong",0
2020-04-13,"Armstrong",0
2020-04-14,"Armstrong",1
2020-04-15,"Armstrong",0
2020-04-16,"Armstrong",0
2020-04-17,"Armstrong",0
2020-04-18,"Armstrong",0
2020-04-19,"Armstrong",0
2020-04-20,"Armstrong",0
2020-04-21,"Armstrong",0
2020-04-22,"Armstrong",0
2020-04-23,"Armstrong",0
2020-04-24,"Armstrong",0
2020-04-25,"Armstrong",1
2020-04-26,"Armstrong",0
2020-04-27,"Armstrong",0
2020-04-28,"Armstrong",0
2020-04-29,"Armstrong",0
2020-04-30,"Armstrong",0
2020-05-01,"Armstrong",0
2020-05-02,"Armstrong",0
2020-05-03,"Armstrong",0
2020-05-04,"Armstrong",0
2020-05-05,"Armstrong",0
2020-05-06,"Armstrong",0
2020-05-07,"Armstrong",0
2020-05-08,"Armstrong",0
2020-05-09,"Armstrong",0
2020-05-10,"Armstrong",0
2020-05-11,"Armstrong",0
2020-05-12,"Armstrong",0
2020-05-13,"Armstrong",0
2020-05-14,"Armstrong",0
2020-05-15,"Armstrong",0
2020-05-16,"Armstrong",0
2020-05-17,"Armstrong",0
2020-05-18,"Armstrong",0
2020-05-19,"Armstrong",0
2020-05-20,"Armstrong",0
2020-05-21,"Armstrong",0
2020-05-22,"Armstrong",0
2020-05-23,"Armstrong",0
2020-05-24,"Armstrong",0
2020-05-25,"Armstrong",0
2020-05-26,"Armstrong",0
2020-05-27,"Armstrong",0
2020-05-28,"Armstrong",0
2020-05-29,"Armstrong",1
2020-05-30,"Armstrong",0
2020-05-31,"Armstrong",0
2020-06-01,"Armstrong",0
2020-06-02,"Armstrong",0
2020-06-03,"Armstrong",0
2020-06-04,"Armstrong",0
2020-06-05,"Armstrong",0
2020-06-06,"Armstrong",0
2020-06-07,"Armstrong",0
2020-06-08,"Armstrong",0
2020-06-09,"Armstrong",0
2020-06-10,"Armstrong",0
2020-06-11,"Armstrong",0
2020-06-12,"Armstrong",0
2020-06-13,"Armstrong",0
2020-06-14,"Armstrong",0
2020-06-15,"Armstrong",0
2020-06-16,"Armstrong",0
2020-06-17,"Armstrong",1
2020-06-18,"Armstrong",0
2020-06-19,"Armstrong",0
2020-06-20,"Armstrong",0
2020-06-21,"Armstrong",0
2020-06-22,"Armstrong",0
2020-06-23,"Armstrong",0
2020-06-24,"Armstrong",0
2020-06-25,"Armstrong",0
2020-06-26,"Armstrong",0
2020-06-27,"Armstrong",0
2020-06-28,"Armstrong",0
2020-06-29,"Armstrong",0
2020-06-30,"Armstrong",0
2020-07-01,"Armstrong",0
2020-07-02,"Armstrong",0
2020-07-03,"Armstrong",0
2020-07-04,"Armstrong",0
2020-07-05,"Armstrong",0
2020-07-06,"Armstrong",0
2020-07-07,"Armstrong",0
2020-07-08,"Armstrong",0
2020-07-09,"Armstrong",0
2020-07-10,"Armstrong",0
2020-07-11,"Armstrong",0
2020-07-12,"Armstrong",0
2020-07-13,"Armstrong",0
2020-07-14,"Armstrong",0
2020-07-15,"Armstrong",0
2020-07-16,"Armstrong",0
2020-07-17,"Armstrong",0
2020-07-18,"Armstrong",0
2020-07-19,"Armstrong",0
2020-07-20,"Armstrong",0
2020-07-21,"Armstrong",0
2020-07-22,"Armstrong",0
2020-07-23,"Armstrong",0
2020-07-24,"Armstrong",1
2020-07-25,"Armstrong",0
2020-07-26,"Armstrong",0
2020-07-27,"Armstrong",0
2020-07-28,"Armstrong",1
2020-07-29,"Armstrong",0
2020-07-30,"Armstrong",0
2020-07-31,"Armstrong",0
2020-08-01,"Armstrong",3
2020-08-02,"Armstrong",0
2020-08-03,"Armstrong",0
2020-08-04,"Armstrong",1
2020-08-05,"Armstrong",0
2020-08-06,"Armstrong",0
2020-08-07,"Armstrong",1
2020-08-08,"Armstrong",0
2020-08-09,"Armstrong",0
2020-08-10,"Armstrong",0
2020-08-11,"Armstrong",0
2020-08-12,"Armstrong",0
2020-08-13,"Armstrong",0
2020-08-14,"Armstrong",0
2020-08-15,"Armstrong",0
2020-08-16,"Armstrong",0
2020-08-17,"Armstrong",0
2020-08-18,"Armstrong",0
2020-08-19,"Armstrong",0
2020-08-20,"Armstrong",1
2020-08-21,"Armstrong",1
2020-08-22,"Armstrong",0
2020-08-23,"Armstrong",0
2020-08-24,"Armstrong",0
2020-08-25,"Armstrong",1
2020-08-26,"Armstrong",0
2020-08-27,"Armstrong",0
2020-08-28,"Armstrong",0
2020-08-29,"Armstrong",0
2020-08-30,"Armstrong",0
2020-08-31,"Armstrong",0
2020-03-04,"Atascosa",0
2020-03-05,"Atascosa",0
2020-03-06,"Atascosa",0
2020-03-07,"Atascosa",0
2020-03-08,"Atascosa",0
2020-03-09,"Atascosa",0
2020-03-10,"Atascosa",0
2020-03-11,"Atascosa",0
2020-03-12,"Atascosa",0
2020-03-13,"Atascosa",0
2020-03-14,"Atascosa",0
2020-03-15,"Atascosa",0
2020-03-16,"Atascosa",0
2020-03-17,"Atascosa",0
2020-03-18,"Atascosa",0
2020-03-19,"Atascosa",0
2020-03-20,"Atascosa",0
2020-03-21,"Atascosa",0
2020-03-22,"Atascosa",0
2020-03-23,"Atascosa",0
2020-03-24,"Atascosa",0
2020-03-25,"Atascosa",2
2020-03-26,"Atascosa",0
2020-03-27,"Atascosa",0
2020-03-28,"Atascosa",0
2020-03-29,"Atascosa",0
2020-03-30,"Atascosa",0
2020-03-31,"Atascosa",0
2020-04-01,"Atascosa",0
2020-04-02,"Atascosa",0
2020-04-03,"Atascosa",0
2020-04-04,"Atascosa",0
2020-04-05,"Atascosa",0
2020-04-06,"Atascosa",1
2020-04-07,"Atascosa",1
2020-04-08,"Atascosa",1
2020-04-09,"Atascosa",0
2020-04-10,"Atascosa",2
2020-04-11,"Atascosa",1
2020-04-12,"Atascosa",1
2020-04-13,"Atascosa",0
2020-04-14,"Atascosa",0
2020-04-15,"Atascosa",0
2020-04-16,"Atascosa",0
2020-04-17,"Atascosa",0
2020-04-18,"Atascosa",1
2020-04-19,"Atascosa",0
2020-04-20,"Atascosa",2
2020-04-21,"Atascosa",2
2020-04-22,"Atascosa",0
2020-04-23,"Atascosa",0
2020-04-24,"Atascosa",0
2020-04-25,"Atascosa",0
2020-04-26,"Atascosa",0
2020-04-27,"Atascosa",0
2020-04-28,"Atascosa",2
2020-04-29,"Atascosa",0
2020-04-30,"Atascosa",3
2020-05-01,"Atascosa",0
2020-05-02,"Atascosa",0
2020-05-03,"Atascosa",0
2020-05-04,"Atascosa",0
2020-05-05,"Atascosa",0
2020-05-06,"Atascosa",2
2020-05-07,"Atascosa",1
2020-05-08,"Atascosa",0
2020-05-09,"Atascosa",0
2020-05-10,"Atascosa",0
2020-05-11,"Atascosa",2
2020-05-12,"Atascosa",3
2020-05-13,"Atascosa",0
2020-05-14,"Atascosa",0
2020-05-15,"Atascosa",3
2020-05-16,"Atascosa",0
2020-05-17,"Atascosa",0
2020-05-18,"Atascosa",0
2020-05-19,"Atascosa",2
2020-05-20,"Atascosa",0
2020-05-21,"Atascosa",3
2020-05-22,"Atascosa",0
2020-05-23,"Atascosa",0
2020-05-24,"Atascosa",0
2020-05-25,"Atascosa",0
2020-05-26,"Atascosa",0
2020-05-27,"Atascosa",0
2020-05-28,"Atascosa",0
2020-05-29,"Atascosa",0
2020-05-30,"Atascosa",0
2020-05-31,"Atascosa",2
2020-06-01,"Atascosa",0
2020-06-02,"Atascosa",0
2020-06-03,"Atascosa",0
2020-06-04,"Atascosa",1
2020-06-05,"Atascosa",3
2020-06-06,"Atascosa",0
2020-06-07,"Atascosa",1
2020-06-08,"Atascosa",0
2020-06-09,"Atascosa",0
2020-06-10,"Atascosa",3
2020-06-11,"Atascosa",0
2020-06-12,"Atascosa",0
2020-06-13,"Atascosa",0
2020-06-14,"Atascosa",0
2020-06-15,"Atascosa",0
2020-06-16,"Atascosa",0
2020-06-17,"Atascosa",0
2020-06-18,"Atascosa",3
2020-06-19,"Atascosa",17
2020-06-20,"Atascosa",7
2020-06-21,"Atascosa",1
2020-06-22,"Atascosa",0
2020-06-23,"Atascosa",9
2020-06-24,"Atascosa",5
2020-06-25,"Atascosa",3
2020-06-26,"Atascosa",0
2020-06-27,"Atascosa",2
2020-06-28,"Atascosa",3
2020-06-29,"Atascosa",0
2020-06-30,"Atascosa",16
2020-07-01,"Atascosa",2
2020-07-02,"Atascosa",8
2020-07-03,"Atascosa",0
2020-07-04,"Atascosa",19
2020-07-05,"Atascosa",0
2020-07-06,"Atascosa",0
2020-07-07,"Atascosa",13
2020-07-08,"Atascosa",4
2020-07-09,"Atascosa",36
2020-07-10,"Atascosa",9
2020-07-11,"Atascosa",10
2020-07-12,"Atascosa",68
2020-07-13,"Atascosa",0
2020-07-14,"Atascosa",0
2020-07-15,"Atascosa",14
2020-07-16,"Atascosa",3
2020-07-17,"Atascosa",8
2020-07-18,"Atascosa",55
2020-07-19,"Atascosa",0
2020-07-20,"Atascosa",0
2020-07-21,"Atascosa",15
2020-07-22,"Atascosa",9
2020-07-23,"Atascosa",11
2020-07-24,"Atascosa",1
2020-07-25,"Atascosa",2
2020-07-26,"Atascosa",0
2020-07-27,"Atascosa",0
2020-07-28,"Atascosa",3
2020-07-29,"Atascosa",0
2020-07-30,"Atascosa",9
2020-07-31,"Atascosa",0
2020-08-01,"Atascosa",0
2020-08-02,"Atascosa",0
2020-08-03,"Atascosa",0
2020-08-04,"Atascosa",8
2020-08-05,"Atascosa",6
2020-08-06,"Atascosa",6
2020-08-07,"Atascosa",9
2020-08-08,"Atascosa",3
2020-08-09,"Atascosa",0
2020-08-10,"Atascosa",0
2020-08-11,"Atascosa",19
2020-08-12,"Atascosa",31
2020-08-13,"Atascosa",12
2020-08-14,"Atascosa",10
2020-08-15,"Atascosa",8
2020-08-16,"Atascosa",0
2020-08-17,"Atascosa",0
2020-08-18,"Atascosa",2
2020-08-19,"Atascosa",4
2020-08-20,"Atascosa",0
2020-08-21,"Atascosa",7
2020-08-22,"Atascosa",18
2020-08-23,"Atascosa",0
2020-08-24,"Atascosa",0
2020-08-25,"Atascosa",7
2020-08-26,"Atascosa",7
2020-08-27,"Atascosa",1
2020-08-28,"Atascosa",6
2020-08-29,"Atascosa",3
2020-08-30,"Atascosa",0
2020-08-31,"Atascosa",0
2020-03-04,"Austin",0
2020-03-05,"Austin",0
2020-03-06,"Austin",0
2020-03-07,"Austin",0
2020-03-08,"Austin",0
2020-03-09,"Austin",0
2020-03-10,"Austin",0
2020-03-11,"Austin",0
2020-03-12,"Austin",0
2020-03-13,"Austin",0
2020-03-14,"Austin",0
2020-03-15,"Austin",0
2020-03-16,"Austin",0
2020-03-17,"Austin",0
2020-03-18,"Austin",0
2020-03-19,"Austin",0
2020-03-20,"Austin",0
2020-03-21,"Austin",0
2020-03-22,"Austin",0
2020-03-23,"Austin",0
2020-03-24,"Austin",0
2020-03-25,"Austin",1
2020-03-26,"Austin",0
2020-03-27,"Austin",0
2020-03-28,"Austin",0
2020-03-29,"Austin",1
2020-03-30,"Austin",0
2020-03-31,"Austin",0
2020-04-01,"Austin",0
2020-04-02,"Austin",2
2020-04-03,"Austin",0
2020-04-04,"Austin",0
2020-04-05,"Austin",1
2020-04-06,"Austin",0
2020-04-07,"Austin",1
2020-04-08,"Austin",1
2020-04-09,"Austin",0
2020-04-10,"Austin",1
2020-04-11,"Austin",0
2020-04-12,"Austin",2
2020-04-13,"Austin",1
2020-04-14,"Austin",1
2020-04-15,"Austin",0
2020-04-16,"Austin",0
2020-04-17,"Austin",0
2020-04-18,"Austin",0
2020-04-19,"Austin",0
2020-04-20,"Austin",0
2020-04-21,"Austin",0
2020-04-22,"Austin",0
2020-04-23,"Austin",0
2020-04-24,"Austin",0
2020-04-25,"Austin",0
2020-04-26,"Austin",0
2020-04-27,"Austin",0
2020-04-28,"Austin",0
2020-04-29,"Austin",1
2020-04-30,"Austin",0
2020-05-01,"Austin",0
2020-05-02,"Austin",0
2020-05-03,"Austin",0
2020-05-04,"Austin",0
2020-05-05,"Austin",0
2020-05-06,"Austin",1
2020-05-07,"Austin",0
2020-05-08,"Austin",0
2020-05-09,"Austin",1
2020-05-10,"Austin",0
2020-05-11,"Austin",0
2020-05-12,"Austin",0
2020-05-13,"Austin",0
2020-05-14,"Austin",1
2020-05-15,"Austin",1
2020-05-16,"Austin",2
2020-05-17,"Austin",0
2020-05-18,"Austin",0
2020-05-19,"Austin",1
2020-05-20,"Austin",0
2020-05-21,"Austin",1
2020-05-22,"Austin",0
2020-05-23,"Austin",0
2020-05-24,"Austin",1
2020-05-25,"Austin",0
2020-05-26,"Austin",0
2020-05-27,"Austin",2
2020-05-28,"Austin",0
2020-05-29,"Austin",1
2020-05-30,"Austin",0
2020-05-31,"Austin",1
2020-06-01,"Austin",1
2020-06-02,"Austin",0
2020-06-03,"Austin",0
2020-06-04,"Austin",0
2020-06-05,"Austin",2
2020-06-06,"Austin",0
2020-06-07,"Austin",0
2020-06-08,"Austin",0
2020-06-09,"Austin",3
2020-06-10,"Austin",0
2020-06-11,"Austin",0
2020-06-12,"Austin",2
2020-06-13,"Austin",1
2020-06-14,"Austin",0
2020-06-15,"Austin",0
2020-06-16,"Austin",2
2020-06-17,"Austin",1
2020-06-18,"Austin",5
2020-06-19,"Austin",0
2020-06-20,"Austin",1
2020-06-21,"Austin",2
2020-06-22,"Austin",3
2020-06-23,"Austin",8
2020-06-24,"Austin",1
2020-06-25,"Austin",0
2020-06-26,"Austin",3
2020-06-27,"Austin",1
2020-06-28,"Austin",6
2020-06-29,"Austin",2
2020-06-30,"Austin",2
2020-07-01,"Austin",1
2020-07-02,"Austin",1
2020-07-03,"Austin",4
2020-07-04,"Austin",4
2020-07-05,"Austin",0
2020-07-06,"Austin",11
2020-07-07,"Austin",8
2020-07-08,"Austin",5
2020-07-09,"Austin",12
2020-07-10,"Austin",7
2020-07-11,"Austin",4
2020-07-12,"Austin",2
2020-07-13,"Austin",4
2020-07-14,"Austin",6
2020-07-15,"Austin",1
2020-07-16,"Austin",3
2020-07-17,"Austin",6
2020-07-18,"Austin",5
2020-07-19,"Austin",2
2020-07-20,"Austin",3
2020-07-21,"Austin",5
2020-07-22,"Austin",4
2020-07-23,"Austin",1
2020-07-24,"Austin",0
2020-07-25,"Austin",11
2020-07-26,"Austin",1
2020-07-27,"Austin",11
2020-07-28,"Austin",9
2020-07-29,"Austin",7
2020-07-30,"Austin",2
2020-07-31,"Austin",1
2020-08-01,"Austin",1
2020-08-02,"Austin",0
2020-08-03,"Austin",0
2020-08-04,"Austin",3
2020-08-05,"Austin",2
2020-08-06,"Austin",5
2020-08-07,"Austin",7
2020-08-08,"Austin",0
2020-08-09,"Austin",12
2020-08-10,"Austin",7
2020-08-11,"Austin",20
2020-08-12,"Austin",18
2020-08-13,"Austin",10
2020-08-14,"Austin",18
2020-08-15,"Austin",13
2020-08-16,"Austin",3
2020-08-17,"Austin",1
2020-08-18,"Austin",3
2020-08-19,"Austin",9
2020-08-20,"Austin",8
2020-08-21,"Austin",16
2020-08-22,"Austin",3
2020-08-23,"Austin",20
2020-08-24,"Austin",7
2020-08-25,"Austin",0
2020-08-26,"Austin",3
2020-08-27,"Austin",0
2020-08-28,"Austin",0
2020-08-29,"Austin",12
2020-08-30,"Austin",4
2020-08-31,"Austin",0
2020-03-04,"Bailey",0
2020-03-05,"Bailey",0
2020-03-06,"Bailey",0
2020-03-07,"Bailey",0
2020-03-08,"Bailey",0
2020-03-09,"Bailey",0
2020-03-10,"Bailey",0
2020-03-11,"Bailey",0
2020-03-12,"Bailey",0
2020-03-13,"Bailey",0
2020-03-14,"Bailey",0
2020-03-15,"Bailey",0
2020-03-16,"Bailey",0
2020-03-17,"Bailey",0
2020-03-18,"Bailey",0
2020-03-19,"Bailey",0
2020-03-20,"Bailey",0
2020-03-21,"Bailey",0
2020-03-22,"Bailey",0
2020-03-23,"Bailey",0
2020-03-24,"Bailey",0
2020-03-25,"Bailey",0
2020-03-26,"Bailey",0
2020-03-27,"Bailey",0
2020-03-28,"Bailey",0
2020-03-29,"Bailey",0
2020-03-30,"Bailey",0
2020-03-31,"Bailey",0
2020-04-01,"Bailey",0
2020-04-02,"Bailey",0
2020-04-03,"Bailey",0
2020-04-04,"Bailey",0
2020-04-05,"Bailey",0
2020-04-06,"Bailey",0
2020-04-07,"Bailey",0
2020-04-08,"Bailey",0
2020-04-09,"Bailey",0
2020-04-10,"Bailey",0
2020-04-11,"Bailey",0
2020-04-12,"Bailey",0
2020-04-13,"Bailey",0
2020-04-14,"Bailey",0
2020-04-15,"Bailey",0
2020-04-16,"Bailey",0
2020-04-17,"Bailey",0
2020-04-18,"Bailey",0
2020-04-19,"Bailey",0
2020-04-20,"Bailey",0
2020-04-21,"Bailey",0
2020-04-22,"Bailey",0
2020-04-23,"Bailey",0
2020-04-24,"Bailey",0
2020-04-25,"Bailey",0
2020-04-26,"Bailey",0
2020-04-27,"Bailey",0
2020-04-28,"Bailey",0
2020-04-29,"Bailey",0
2020-04-30,"Bailey",0
2020-05-01,"Bailey",0
2020-05-02,"Bailey",0
2020-05-03,"Bailey",0
2020-05-04,"Bailey",0
2020-05-05,"Bailey",1
2020-05-06,"Bailey",1
2020-05-07,"Bailey",0
2020-05-08,"Bailey",0
2020-05-09,"Bailey",0
2020-05-10,"Bailey",1
2020-05-11,"Bailey",0
2020-05-12,"Bailey",0
2020-05-13,"Bailey",0
2020-05-14,"Bailey",0
2020-05-15,"Bailey",0
2020-05-16,"Bailey",3
2020-05-17,"Bailey",0
2020-05-18,"Bailey",2
2020-05-19,"Bailey",2
2020-05-20,"Bailey",0
2020-05-21,"Bailey",0
2020-05-22,"Bailey",0
2020-05-23,"Bailey",0
2020-05-24,"Bailey",0
2020-05-25,"Bailey",0
2020-05-26,"Bailey",0
2020-05-27,"Bailey",4
2020-05-28,"Bailey",0
2020-05-29,"Bailey",2
2020-05-30,"Bailey",1
2020-05-31,"Bailey",0
2020-06-01,"Bailey",0
2020-06-02,"Bailey",0
2020-06-03,"Bailey",2
2020-06-04,"Bailey",0
2020-06-05,"Bailey",5
2020-06-06,"Bailey",2
2020-06-07,"Bailey",0
2020-06-08,"Bailey",0
2020-06-09,"Bailey",0
2020-06-10,"Bailey",2
2020-06-11,"Bailey",1
2020-06-12,"Bailey",1
2020-06-13,"Bailey",4
2020-06-14,"Bailey",0
2020-06-15,"Bailey",0
2020-06-16,"Bailey",6
2020-06-17,"Bailey",12
2020-06-18,"Bailey",31
2020-06-19,"Bailey",0
2020-06-20,"Bailey",0
2020-06-21,"Bailey",0
2020-06-22,"Bailey",3
2020-06-23,"Bailey",2
2020-06-24,"Bailey",0
2020-06-25,"Bailey",1
2020-06-26,"Bailey",1
2020-06-27,"Bailey",5
2020-06-28,"Bailey",0
2020-06-29,"Bailey",0
2020-06-30,"Bailey",1
2020-07-01,"Bailey",6
2020-07-02,"Bailey",1
2020-07-03,"Bailey",1
2020-07-04,"Bailey",0
2020-07-05,"Bailey",0
2020-07-06,"Bailey",0
2020-07-07,"Bailey",6
2020-07-08,"Bailey",1
2020-07-09,"Bailey",2
2020-07-10,"Bailey",1
2020-07-11,"Bailey",0
2020-07-12,"Bailey",0
2020-07-13,"Bailey",0
2020-07-14,"Bailey",0
2020-07-15,"Bailey",0
2020-07-16,"Bailey",5
2020-07-17,"Bailey",2
2020-07-18,"Bailey",1
2020-07-19,"Bailey",0
2020-07-20,"Bailey",5
2020-07-21,"Bailey",1
2020-07-22,"Bailey",0
2020-07-23,"Bailey",2
2020-07-24,"Bailey",2
2020-07-25,"Bailey",2
2020-07-26,"Bailey",0
2020-07-27,"Bailey",0
2020-07-28,"Bailey",9
2020-07-29,"Bailey",7
2020-07-30,"Bailey",3
2020-07-31,"Bailey",5
2020-08-01,"Bailey",2
2020-08-02,"Bailey",0
2020-08-03,"Bailey",0
2020-08-04,"Bailey",1
2020-08-05,"Bailey",7
2020-08-06,"Bailey",2
2020-08-07,"Bailey",2
2020-08-08,"Bailey",1
2020-08-09,"Bailey",0
2020-08-10,"Bailey",0
2020-08-11,"Bailey",4
2020-08-12,"Bailey",4
2020-08-13,"Bailey",1
2020-08-14,"Bailey",3
2020-08-15,"Bailey",4
2020-08-16,"Bailey",0
2020-08-17,"Bailey",0
2020-08-18,"Bailey",8
2020-08-19,"Bailey",0
2020-08-20,"Bailey",1
2020-08-21,"Bailey",0
2020-08-22,"Bailey",0
2020-08-23,"Bailey",0
2020-08-24,"Bailey",0
2020-08-25,"Bailey",2
2020-08-26,"Bailey",1
2020-08-27,"Bailey",0
2020-08-28,"Bailey",3
2020-08-29,"Bailey",0
2020-08-30,"Bailey",0
2020-08-31,"Bailey",0
2020-03-04,"Bandera",0
2020-03-05,"Bandera",0
2020-03-06,"Bandera",0
2020-03-07,"Bandera",0
2020-03-08,"Bandera",0
2020-03-09,"Bandera",0
2020-03-10,"Bandera",0
2020-03-11,"Bandera",0
2020-03-12,"Bandera",0
2020-03-13,"Bandera",0
2020-03-14,"Bandera",0
2020-03-15,"Bandera",0
2020-03-16,"Bandera",0
2020-03-17,"Bandera",0
2020-03-18,"Bandera",0
2020-03-19,"Bandera",0
2020-03-20,"Bandera",0
2020-03-21,"Bandera",0
2020-03-22,"Bandera",0
2020-03-23,"Bandera",0
2020-03-24,"Bandera",0
2020-03-25,"Bandera",0
2020-03-26,"Bandera",0
2020-03-27,"Bandera",0
2020-03-28,"Bandera",0
2020-03-29,"Bandera",0
2020-03-30,"Bandera",0
2020-03-31,"Bandera",0
2020-04-01,"Bandera",0
2020-04-02,"Bandera",0
2020-04-03,"Bandera",0
2020-04-04,"Bandera",0
2020-04-05,"Bandera",0
2020-04-06,"Bandera",0
2020-04-07,"Bandera",0
2020-04-08,"Bandera",0
2020-04-09,"Bandera",1
2020-04-10,"Bandera",0
2020-04-11,"Bandera",1
2020-04-12,"Bandera",0
2020-04-13,"Bandera",0
2020-04-14,"Bandera",0
2020-04-15,"Bandera",0
2020-04-16,"Bandera",1
2020-04-17,"Bandera",1
2020-04-18,"Bandera",0
2020-04-19,"Bandera",0
2020-04-20,"Bandera",0
2020-04-21,"Bandera",0
2020-04-22,"Bandera",0
2020-04-23,"Bandera",0
2020-04-24,"Bandera",0
2020-04-25,"Bandera",0
2020-04-26,"Bandera",2
2020-04-27,"Bandera",0
2020-04-28,"Bandera",0
2020-04-29,"Bandera",0
2020-04-30,"Bandera",0
2020-05-01,"Bandera",0
2020-05-02,"Bandera",0
2020-05-03,"Bandera",0
2020-05-04,"Bandera",0
2020-05-05,"Bandera",0
2020-05-06,"Bandera",0
2020-05-07,"Bandera",0
2020-05-08,"Bandera",0
2020-05-09,"Bandera",0
2020-05-10,"Bandera",0
2020-05-11,"Bandera",0
2020-05-12,"Bandera",0
2020-05-13,"Bandera",0
2020-05-14,"Bandera",0
2020-05-15,"Bandera",0
2020-05-16,"Bandera",0
2020-05-17,"Bandera",0
2020-05-18,"Bandera",0
2020-05-19,"Bandera",0
2020-05-20,"Bandera",0
2020-05-21,"Bandera",0
2020-05-22,"Bandera",0
2020-05-23,"Bandera",0
2020-05-24,"Bandera",0
2020-05-25,"Bandera",0
2020-05-26,"Bandera",0
2020-05-27,"Bandera",0
2020-05-28,"Bandera",0
2020-05-29,"Bandera",0
2020-05-30,"Bandera",0
2020-05-31,"Bandera",0
2020-06-01,"Bandera",0
2020-06-02,"Bandera",0
2020-06-03,"Bandera",0
2020-06-04,"Bandera",0
2020-06-05,"Bandera",0
2020-06-06,"Bandera",0
2020-06-07,"Bandera",0
2020-06-08,"Bandera",0
2020-06-09,"Bandera",0
2020-06-10,"Bandera",0
2020-06-11,"Bandera",0
2020-06-12,"Bandera",1
2020-06-13,"Bandera",0
2020-06-14,"Bandera",0
2020-06-15,"Bandera",0
2020-06-16,"Bandera",0
2020-06-17,"Bandera",0
2020-06-18,"Bandera",1
2020-06-19,"Bandera",5
2020-06-20,"Bandera",2
2020-06-21,"Bandera",0
2020-06-22,"Bandera",0
2020-06-23,"Bandera",1
2020-06-24,"Bandera",0
2020-06-25,"Bandera",0
2020-06-26,"Bandera",1
2020-06-27,"Bandera",0
2020-06-28,"Bandera",0
2020-06-29,"Bandera",0
2020-06-30,"Bandera",0
2020-07-01,"Bandera",5
2020-07-02,"Bandera",1
2020-07-03,"Bandera",1
2020-07-04,"Bandera",4
2020-07-05,"Bandera",0
2020-07-06,"Bandera",0
2020-07-07,"Bandera",0
2020-07-08,"Bandera",0
2020-07-09,"Bandera",6
2020-07-10,"Bandera",5
2020-07-11,"Bandera",6
2020-07-12,"Bandera",0
2020-07-13,"Bandera",0
2020-07-14,"Bandera",0
2020-07-15,"Bandera",2
2020-07-16,"Bandera",1
2020-07-17,"Bandera",0
2020-07-18,"Bandera",0
2020-07-19,"Bandera",1
2020-07-20,"Bandera",0
2020-07-21,"Bandera",3
2020-07-22,"Bandera",3
2020-07-23,"Bandera",2
2020-07-24,"Bandera",10
2020-07-25,"Bandera",5
2020-07-26,"Bandera",0
2020-07-27,"Bandera",0
2020-07-28,"Bandera",7
2020-07-29,"Bandera",1
2020-07-30,"Bandera",4
2020-07-31,"Bandera",0
2020-08-01,"Bandera",0
2020-08-02,"Bandera",0
2020-08-03,"Bandera",0
2020-08-04,"Bandera",0
2020-08-05,"Bandera",6
2020-08-06,"Bandera",0
2020-08-07,"Bandera",0
2020-08-08,"Bandera",2
2020-08-09,"Bandera",0
2020-08-10,"Bandera",0
2020-08-11,"Bandera",1
2020-08-12,"Bandera",1
2020-08-13,"Bandera",2
2020-08-14,"Bandera",3
2020-08-15,"Bandera",2
2020-08-16,"Bandera",0
2020-08-17,"Bandera",0
2020-08-18,"Bandera",0
2020-08-19,"Bandera",2
2020-08-20,"Bandera",1
2020-08-21,"Bandera",2
2020-08-22,"Bandera",1
2020-08-23,"Bandera",0
2020-08-24,"Bandera",0
2020-08-25,"Bandera",0
2020-08-26,"Bandera",0
2020-08-27,"Bandera",0
2020-08-28,"Bandera",3
2020-08-29,"Bandera",0
2020-08-30,"Bandera",0
2020-08-31,"Bandera",0
2020-03-04,"Bastrop",0
2020-03-05,"Bastrop",0
2020-03-06,"Bastrop",0
2020-03-07,"Bastrop",0
2020-03-08,"Bastrop",0
2020-03-09,"Bastrop",0
2020-03-10,"Bastrop",0
2020-03-11,"Bastrop",0
2020-03-12,"Bastrop",0
2020-03-13,"Bastrop",0
2020-03-14,"Bastrop",0
2020-03-15,"Bastrop",0
2020-03-16,"Bastrop",0
2020-03-17,"Bastrop",0
2020-03-18,"Bastrop",0
2020-03-19,"Bastrop",0
2020-03-20,"Bastrop",0
2020-03-21,"Bastrop",0
2020-03-22,"Bastrop",0
2020-03-23,"Bastrop",0
2020-03-24,"Bastrop",0
2020-03-25,"Bastrop",1
2020-03-26,"Bastrop",1
2020-03-27,"Bastrop",0
2020-03-28,"Bastrop",2
2020-03-29,"Bastrop",1
2020-03-30,"Bastrop",1
2020-03-31,"Bastrop",0
2020-04-01,"Bastrop",1
2020-04-02,"Bastrop",0
2020-04-03,"Bastrop",0
2020-04-04,"Bastrop",0
2020-04-05,"Bastrop",2
2020-04-06,"Bastrop",2
2020-04-07,"Bastrop",4
2020-04-08,"Bastrop",2
2020-04-09,"Bastrop",0
2020-04-10,"Bastrop",3
2020-04-11,"Bastrop",1
2020-04-12,"Bastrop",0
2020-04-13,"Bastrop",0
2020-04-14,"Bastrop",0
2020-04-15,"Bastrop",13
2020-04-16,"Bastrop",5
2020-04-17,"Bastrop",5
2020-04-18,"Bastrop",0
2020-04-19,"Bastrop",1
2020-04-20,"Bastrop",1
2020-04-21,"Bastrop",5
2020-04-22,"Bastrop",2
